,NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
1273,류승현,66615,2018-06-27,8,30,5,13,2,1,1,20,6,0,0,4,0,0,5,1,0,0,148,2.0,0.43333333333333335,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,7.0,3.0,0.3076923076923077,0.3103448275862069,0.6180371352785146
1276,류승현,66615,2019-03-26,10,37,3,11,1,0,0,12,2,1,1,6,2,0,9,0,0,0,196,1.0,0.2972972972972973,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,5.0,9.0,0.39130434782608703,0.2608695652173913,0.6521739130434783
1281,류지혁,62234,2018-04-17,9,33,7,11,1,0,0,12,2,0,1,3,0,0,3,1,0,1,139,1.0,0.3333333333333333,3.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,11.0,0.2857142857142857,0.3125,0.5982142857142857
1283,류지혁,62234,2018-06-04,11,44,5,10,1,0,0,11,6,2,0,3,3,0,6,1,2,0,166,4.0,0.2272727272727273,0.0,0.0,3.0,6.0,0.0,3.0,4.0,0.0,3.0,0.0,9.0,10.0,0.2692307692307692,0.3870967741935484,0.6563275434243176
1285,류지혁,62234,2018-07-22,10,41,8,10,2,0,1,15,7,0,1,6,2,0,9,0,4,0,214,5.0,0.24390243902439024,4.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,10.0,8.0,0.21428571428571427,0.21428571428571427,0.42857142857142855
1287,류지혁,62234,2018-09-08,9,32,8,9,1,0,0,10,6,1,0,4,2,0,5,0,1,1,153,0.0,0.28125,4.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,6.0,12.0,0.4545454545454545,0.4615384615384616,0.9160839160839158
1290,류지혁,62234,2019-04-17,16,62,9,19,4,1,0,25,12,3,1,7,0,0,10,1,0,1,255,7.0,0.3064516129032258,2.0,5.0,3.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,9.0,9.0,0.27419354838709675,0.29850746268656714,0.5727010110736639
1291,류지혁,62234,2019-05-11,15,62,7,15,0,1,0,17,6,5,1,3,2,0,8,1,1,0,223,3.0,0.2419354838709677,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,2.0,9.0,9.0,0.2,0.26,0.46
1292,류지혁,62234,2019-06-04,11,45,5,8,1,0,0,9,5,2,1,4,1,0,7,1,1,0,179,2.0,0.17777777777777778,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,9.0,11.0,0.35714285714285715,0.2857142857142857,0.6428571428571428
1298,류지혁,62234,2021-04-18,9,31,3,7,1,0,0,8,3,0,0,4,1,0,2,1,0,0,119,1.0,0.2258064516129032,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,4.0,0.375,0.45,0.825
1303,마차도,50506,2020-05-05,20,68,9,14,4,0,4,30,15,2,0,6,2,0,14,2,1,1,323,9.0,0.2058823529411765,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,11.0,9.0,0.42168674698795183,0.3563218390804598,0.7780085860684116
1304,마차도,50506,2020-05-29,21,83,11,29,4,1,0,35,12,3,0,2,0,0,10,2,0,2,322,13.0,0.3493975903614458,3.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,15.0,0.2711864406779661,0.35211267605633795,0.6232991167343039
1305,마차도,50506,2020-06-22,16,59,7,14,2,0,0,16,5,1,0,11,0,0,6,2,0,1,277,3.0,0.23728813559322035,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,11.0,6.0,0.7037037037037037,0.5,1.2037037037037035
1306,마차도,50506,2020-07-16,16,54,13,23,6,0,3,38,13,1,0,8,1,0,4,3,0,1,245,4.0,0.4259259259259259,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0,11.0,0.5238095238095238,0.3857142857142857,0.9095238095238096
1307,마차도,50506,2020-08-09,17,63,9,20,7,0,2,33,6,3,0,5,2,0,5,2,0,0,249,9.0,0.31746031746031744,0.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,2.0,13.0,5.0,0.3205128205128205,0.3103448275862069,0.6308576480990274
1308,마차도,50506,2020-09-02,22,78,15,19,3,0,1,25,8,2,0,7,1,1,11,5,0,1,307,12.0,0.2435897435897436,4.0,3.0,2.0,2.0,0.0,2.0,5.0,0.0,2.0,2.0,12.0,10.0,0.288135593220339,0.3466666666666667,0.6348022598870057
1309,마차도,50506,2020-09-26,19,59,11,12,5,0,0,17,5,2,1,13,1,1,8,2,2,2,303,6.0,0.2033898305084746,6.0,2.0,5.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,9.0,11.0,0.5,0.32,0.8200000000000001
1310,마차도,50506,2021-04-18,18,62,12,18,4,0,2,28,12,5,1,11,0,0,6,2,0,1,256,8.0,0.2903225806451613,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,10.0,9.0,0.42372881355932196,0.37681159420289856,0.8005404077622206
1311,마차도,50506,2021-05-12,16,59,11,16,3,0,2,25,10,1,2,10,0,1,9,2,0,0,291,8.0,0.2711864406779661,2.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,9.0,9.0,0.3787878787878788,0.3684210526315789,0.7472089314194577
1312,마차도,50506,2021-06-05,17,66,15,20,5,0,0,25,7,0,0,8,0,0,9,0,0,2,284,8.0,0.30303030303030304,0.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,11.0,6.0,0.21739130434782608,0.2962962962962963,0.5136876006441223
1315,모창민,78813,2018-03-24,15,59,5,14,2,0,2,22,16,1,2,7,0,0,15,1,0,1,255,5.0,0.23728813559322035,2.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,2.0,11.0,7.0,0.4117647058823529,0.3333333333333333,0.7450980392156863
1316,모창민,78813,2018-04-17,19,68,11,17,2,0,3,28,13,1,1,8,1,0,9,3,0,1,276,5.0,0.25,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,3.0,12.0,9.0,0.42857142857142855,0.2727272727272727,0.7012987012987013
1319,모창민,78813,2018-09-08,19,68,9,18,0,1,4,32,12,0,0,5,0,0,14,3,0,1,308,7.0,0.2647058823529412,0.0,4.0,2.0,3.0,4.0,2.0,0.0,4.0,0.0,2.0,9.0,10.0,0.8333333333333334,0.375,1.2083333333333337
1321,모창민,78813,2019-06-03,18,67,8,19,5,0,3,33,8,0,0,7,0,0,14,1,0,1,299,8.0,0.2835820895522388,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,7.0,12.0,0.5185185185185185,0.41791044776119396,0.9364289662797124
1322,모창민,78813,2019-06-27,16,54,10,19,4,1,1,28,12,0,0,9,0,1,10,1,0,4,245,5.0,0.35185185185185186,2.0,3.0,6.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,9.0,8.0,0.32,0.2727272727272727,0.5927272727272728
1323,모창민,78813,2019-07-21,13,50,4,11,2,0,1,16,9,0,1,4,0,0,11,2,0,1,205,5.0,0.22,2.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,8.0,6.0,0.4545454545454545,0.3709677419354839,0.8255131964809383
1324,모창민,78813,2019-08-14,15,55,10,18,7,0,0,25,6,0,0,4,1,0,10,0,0,2,214,5.0,0.3272727272727273,2.0,2.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,11.0,7.0,0.3829787234042553,0.2692307692307692,0.6522094926350246
1325,모창민,78813,2019-09-07,10,47,5,10,2,0,2,18,9,1,0,4,0,0,7,2,0,1,185,5.0,0.2127659574468085,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,10.0,0.3333333333333333,0.42857142857142855,0.7619047619047619
1328,모창민,78813,2020-06-22,7,31,1,8,2,0,0,10,0,0,0,1,0,1,3,1,0,0,121,3.0,0.25806451612903225,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,9.0,0.43333333333333335,0.3125,0.7458333333333333
1329,모창민,78813,2020-07-16,7,30,2,8,3,1,0,13,3,0,0,2,0,0,5,0,0,0,112,5.0,0.26666666666666666,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,0.53125,0.34375,0.875
1335,문규현,72546,2018-04-17,15,55,7,16,4,0,1,23,6,0,0,5,0,0,3,4,5,0,214,8.0,0.2909090909090909,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,11.0,8.0,0.2708333333333333,0.2692307692307692,0.5400641025641025
1336,문규현,72546,2018-05-11,12,48,7,11,2,0,0,13,4,0,0,3,0,0,7,1,1,1,211,3.0,0.22916666666666666,3.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,9.0,7.0,0.3636363636363637,0.17391304347826084,0.5375494071146245
1338,문규현,72546,2018-06-28,10,41,3,14,2,0,1,19,4,0,0,1,0,0,4,2,1,0,145,3.0,0.3414634146341464,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,6.0,6.0,0.35714285714285715,0.3404255319148936,0.6975683890577508
1339,문규현,72546,2018-07-22,12,42,5,12,3,0,0,15,7,1,0,4,0,0,6,0,1,1,194,4.0,0.2857142857142857,2.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,9.0,8.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
1341,문규현,72546,2018-09-08,13,50,10,20,2,1,2,30,7,1,0,3,0,0,5,0,0,0,200,7.0,0.4,2.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,8.0,0.42424242424242425,0.2368421052631579,0.6610845295055822
1344,문보경,69102,2021-05-12,9,38,3,8,3,0,0,11,5,0,0,7,0,0,9,0,0,1,197,2.0,0.21052631578947367,0.0,3.0,5.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,8.0,8.0,0.6909090909090909,0.3968253968253968,1.0877344877344877
1345,문보경,69102,2021-06-05,15,55,13,17,1,1,6,38,12,0,0,8,0,0,10,1,1,0,273,7.0,0.3090909090909091,0.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,7.0,10.0,0.2352941176470588,0.35,0.5852941176470587
1352,문상철,64007,2020-05-22,11,46,6,12,2,0,2,20,8,0,1,1,0,0,10,0,1,0,158,5.0,0.2608695652173913,2.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,7.0,10.0,0.06666666666666668,0.21052631578947367,0.2771929824561403
1355,문상철,64007,2020-09-19,10,43,7,16,1,1,5,34,12,0,0,3,2,0,9,2,1,0,187,5.0,0.372093023255814,6.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,2.0,11.0,9.0,0.16666666666666666,0.21212121212121213,0.3787878787878788
1362,민병헌,76249,2018-03-24,14,52,6,16,3,0,0,19,5,1,1,8,0,0,8,1,1,2,254,7.0,0.3076923076923077,3.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,7.0,8.0,0.5217391304347826,0.35211267605633795,0.8738518064911206
1363,민병헌,76249,2018-06-04,15,60,13,18,6,0,5,39,9,2,1,10,2,3,9,1,0,1,249,12.0,0.3,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.3,0.3181818181818182,0.6181818181818182
1364,민병헌,76249,2018-06-28,15,60,8,16,2,0,0,18,7,0,0,4,1,0,6,1,0,1,242,3.0,0.26666666666666666,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,3.0,2.0,8.0,8.0,0.5454545454545454,0.38028169014084506,0.9257362355953904
1365,민병헌,76249,2018-07-22,16,66,14,23,1,0,4,36,12,2,0,3,1,0,13,0,0,1,246,6.0,0.3484848484848485,2.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,9.0,9.0,0.3888888888888889,0.45,0.8388888888888889
1367,민병헌,76249,2018-09-08,17,74,10,22,3,0,4,37,13,1,0,4,2,0,14,2,0,0,304,5.0,0.2972972972972973,2.0,1.0,1.0,4.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,10.0,0.4772727272727273,0.4081632653061225,0.8854359925788498
1369,민병헌,76249,2019-06-03,16,68,11,19,3,0,3,31,14,4,2,15,0,0,10,3,0,1,313,12.0,0.2794117647058824,3.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,0.3484848484848485,0.2898550724637681,0.6383399209486167
1370,민병헌,76249,2019-06-27,16,66,7,17,4,1,0,23,3,2,0,3,0,0,11,0,1,0,256,8.0,0.2575757575757576,0.0,2.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,0.3018867924528302,0.31666666666666665,0.6185534591194968
1371,민병헌,76249,2019-07-21,14,53,4,12,2,1,0,16,1,2,0,6,1,0,10,3,0,0,197,9.0,0.22641509433962265,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,7.0,7.0,0.5396825396825397,0.3623188405797101,0.9020013802622496
1372,민병헌,76249,2019-08-14,18,63,8,20,5,0,3,34,6,1,2,4,1,0,8,1,0,1,241,14.0,0.31746031746031744,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,9.0,9.0,0.4047619047619048,0.3111111111111111,0.7158730158730159
1373,민병헌,76249,2019-09-07,10,42,4,11,3,0,1,17,9,0,1,2,1,0,4,2,0,0,146,8.0,0.2619047619047619,1.0,3.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,7.0,6.0,0.25,0.25,0.5
1374,민병헌,76249,2020-05-05,19,81,12,21,6,0,2,33,6,2,1,4,3,0,16,3,0,0,328,12.0,0.25925925925925924,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,11.0,9.0,0.25925925925925924,0.31666666666666665,0.5759259259259261
1375,민병헌,76249,2020-05-29,13,54,6,13,1,0,0,14,1,3,1,6,0,1,9,1,1,0,230,9.0,0.24074074074074076,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3333333333333333,0.288135593220339,0.6214689265536724
1376,민병헌,76249,2020-06-22,15,54,9,13,5,0,0,18,5,4,2,4,0,0,9,1,1,1,218,11.0,0.24074074074074076,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,11.0,6.0,0.1914893617021277,0.22448979591836732,0.415979157620495
1377,민병헌,76249,2020-07-16,13,47,6,9,0,0,0,9,3,0,1,1,1,0,12,3,2,0,176,1.0,0.1914893617021277,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,5.0,10.0,0.17647058823529413,0.2368421052631579,0.413312693498452
1378,민병헌,76249,2020-08-09,9,34,2,6,0,0,0,6,4,0,1,2,1,0,7,0,0,1,105,0.0,0.17647058823529413,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,7.0,5.0,0.25925925925925924,0.3548387096774194,0.6140979689366786
1381,박건우,79215,2018-03-24,18,79,16,24,5,1,1,34,7,2,0,4,1,0,9,0,0,0,257,10.0,0.3037974683544304,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,9.0,9.0,0.38461538461538464,0.3380281690140845,0.7226435536294691
1382,박건우,79215,2018-04-17,15,65,8,19,3,0,1,25,11,2,1,4,1,1,8,2,0,1,261,7.0,0.2923076923076923,2.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,8.0,10.0,0.36,0.35365853658536583,0.7136585365853658
1383,박건우,79215,2018-05-11,18,75,7,23,2,1,0,27,9,0,1,4,2,0,14,2,0,1,300,9.0,0.30666666666666664,0.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,4.0,9.0,9.0,0.48,0.35365853658536583,0.8336585365853658
1384,박건우,79215,2018-06-04,19,75,14,22,1,2,3,36,15,1,0,5,2,0,14,4,1,0,279,8.0,0.2933333333333333,0.0,0.0,3.0,6.0,0.0,3.0,5.0,0.0,3.0,0.0,9.0,11.0,0.7241379310344828,0.4444444444444444,1.1685823754789273
1385,박건우,79215,2018-06-28,15,58,10,23,8,1,3,42,10,0,0,3,2,0,7,1,0,0,229,18.0,0.3965517241379311,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,8.0,8.0,0.4571428571428571,0.3947368421052632,0.8518796992481203
1386,박건우,79215,2018-09-08,15,72,16,25,2,0,3,36,16,2,0,4,2,0,5,1,0,0,279,8.0,0.3472222222222222,4.0,0.0,2.0,4.0,0.0,2.0,4.0,2.0,0.0,0.0,8.0,10.0,0.5172413793103449,0.4,0.9172413793103448
1388,박건우,79215,2019-03-23,19,75,12,23,2,1,3,36,13,2,0,6,1,0,9,4,0,0,308,13.0,0.30666666666666664,3.0,0.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,11.0,8.0,0.4736842105263158,0.4,0.8736842105263158
1389,박건우,79215,2019-04-16,21,76,15,25,6,1,1,36,11,1,1,9,2,0,10,6,0,3,336,10.0,0.32894736842105265,3.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,12.0,9.0,0.532258064516129,0.4430379746835443,0.9752960391996732
1390,박건우,79215,2019-05-10,19,62,12,21,7,1,1,33,8,3,0,13,1,0,8,4,0,3,320,11.0,0.3387096774193548,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,2.0,9.0,11.0,0.34375,0.35135135135135137,0.6951013513513513
1391,박건우,79215,2019-06-03,18,64,8,16,3,0,1,22,7,1,0,10,0,0,9,3,0,0,282,7.0,0.25,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,9.0,10.0,0.4912280701754386,0.3939393939393939,0.8851674641148325
1392,박건우,79215,2019-06-27,15,57,13,18,3,2,1,28,6,0,0,7,1,0,9,2,0,1,257,9.0,0.3157894736842105,2.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,9.0,0.5333333333333333,0.4545454545454545,0.9878787878787878
1393,박건우,79215,2019-07-21,12,45,9,18,3,0,1,24,9,4,1,5,2,0,5,0,1,3,213,9.0,0.4,0.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,7.0,0.4130434782608696,0.33962264150943394,0.7526661197703035
1394,박건우,79215,2019-08-14,11,46,11,12,1,0,2,19,5,1,1,6,0,0,5,3,0,1,199,3.0,0.2608695652173913,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,7.0,5.0,0.4642857142857143,0.46875,0.9330357142857144
1397,박건우,79215,2020-05-05,20,73,14,14,5,0,1,22,4,0,0,8,3,1,10,2,0,0,317,12.0,0.1917808219178082,3.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,8.0,12.0,0.5822784810126582,0.4444444444444444,1.0267229254571026
1398,박건우,79215,2020-05-29,20,79,18,32,8,0,2,46,16,2,0,6,2,0,10,0,0,3,364,9.0,0.4050632911392405,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,9.0,12.0,0.5737704918032787,0.42028985507246375,0.9940603468757424
1399,박건우,79215,2020-06-22,15,61,16,22,4,0,3,35,12,1,0,7,0,1,11,0,0,1,267,14.0,0.3606557377049181,3.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,9.0,6.0,0.3384615384615385,0.2916666666666667,0.6301282051282051
1400,박건우,79215,2020-07-16,16,65,12,15,7,0,0,22,6,1,1,5,1,0,9,2,0,1,248,9.0,0.2307692307692308,3.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,11.0,5.0,0.6617647058823529,0.4078947368421053,1.069659442724458
1401,박건우,79215,2020-08-09,18,68,16,23,4,0,6,45,11,2,1,4,4,0,5,0,0,0,243,13.0,0.3382352941176471,1.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,8.0,10.0,0.37333333333333335,0.3,0.6733333333333333
1402,박건우,79215,2020-09-02,18,75,12,19,9,0,0,28,10,0,0,5,0,0,9,2,1,0,334,13.0,0.2533333333333333,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,10.0,9.0,0.5079365079365079,0.4246575342465753,0.9325940421830832
1403,박건우,79215,2020-09-26,18,63,15,23,3,0,2,32,11,2,0,6,2,0,9,3,2,2,270,8.0,0.36507936507936506,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,10.0,0.15,0.19047619047619047,0.3404761904761905
1405,박건우,79215,2021-04-18,18,65,11,21,3,0,0,24,9,1,0,7,3,0,8,5,0,2,269,12.0,0.3230769230769231,3.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,9.0,10.0,0.2972972972972973,0.3488372093023256,0.6461345065996229
1406,박건우,79215,2021-05-12,10,37,6,9,2,0,0,11,8,1,0,6,0,0,6,1,0,0,165,3.0,0.2432432432432433,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,6.0,4.0,0.4166666666666667,0.3888888888888889,0.8055555555555556
1407,박건우,79215,2021-06-05,12,48,7,16,4,0,0,20,7,3,0,5,0,0,7,3,0,1,200,4.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,10.0,0.4761904761904762,0.43478260869565216,0.9109730848861284
1410,박경수,73113,2018-03-24,19,70,18,24,4,0,4,40,11,2,0,10,0,0,16,1,0,0,340,6.0,0.3428571428571429,3.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,5.0,14.0,0.4090909090909091,0.34177215189873417,0.7508630609896433
1411,박경수,73113,2018-04-17,18,66,7,14,4,0,3,27,9,1,0,10,3,1,20,1,0,0,349,8.0,0.21212121212121213,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0,3.0,13.0,5.0,0.5081967213114754,0.39436619718309857,0.9025629184945742
1412,박경수,73113,2018-05-11,18,61,9,18,1,0,4,31,8,0,0,8,2,1,16,2,0,0,299,5.0,0.29508196721311475,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,6.0,13.0,0.3793103448275862,0.3623188405797101,0.7416291854072963
1413,박경수,73113,2018-06-04,17,58,9,14,2,0,2,22,6,1,0,8,3,0,14,2,0,0,274,6.0,0.2413793103448276,1.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,11.0,7.0,0.7368421052631579,0.3387096774193548,1.0755517826825127
1414,박경수,73113,2018-06-28,15,57,12,18,3,0,7,42,16,0,0,3,0,0,14,4,0,2,248,6.0,0.3157894736842105,0.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,10.0,5.0,0.459016393442623,0.2835820895522388,0.7425984829948618
1415,박경수,73113,2018-07-22,17,61,6,13,3,0,4,28,9,0,1,6,0,0,21,5,0,0,285,4.0,0.21311475409836064,3.0,1.0,1.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,8.0,10.0,0.2631578947368421,0.3478260869565217,0.6109839816933638
1417,박경수,73113,2018-09-08,11,44,2,10,1,0,1,14,7,0,0,4,1,0,12,1,0,0,196,5.0,0.2272727272727273,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,7.0,7.0,0.3181818181818182,0.35714285714285715,0.6753246753246753
1418,박경수,73113,2019-03-23,19,70,8,19,1,0,3,29,11,0,0,7,1,0,21,4,1,0,319,7.0,0.2714285714285714,2.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,14.0,0.492063492063492,0.3561643835616438,0.8482278756251358
1419,박경수,73113,2019-04-16,18,63,7,16,6,0,3,31,11,0,0,10,0,0,15,2,0,0,303,6.0,0.25396825396825395,3.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,0.0,3.0,11.0,9.0,0.3125,0.3055555555555556,0.6180555555555556
1420,박경수,73113,2019-05-10,18,64,6,14,3,0,1,20,13,0,0,8,0,1,20,3,0,0,281,6.0,0.21875,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,3.0,11.0,9.0,0.1176470588235294,0.24615384615384614,0.3638009049773756
1421,박경수,73113,2019-06-03,16,51,3,5,1,0,0,6,6,0,0,11,0,0,17,1,2,3,289,4.0,0.09803921568627452,3.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,9.0,10.0,0.4390243902439024,0.3617021276595745,0.8007265179034769
1422,박경수,73113,2019-06-27,13,41,7,13,5,0,0,18,6,0,0,4,0,0,8,1,1,2,186,5.0,0.3170731707317073,0.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,8.0,6.0,0.2272727272727273,0.28,0.5072727272727273
1423,박경수,73113,2019-07-21,13,44,3,9,1,0,0,10,2,0,0,5,0,0,8,0,0,1,186,4.0,0.20454545454545456,2.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,2.0,7.0,6.0,0.5714285714285714,0.4705882352941176,1.0420168067226891
1424,박경수,73113,2019-08-14,12,42,5,15,3,0,2,24,9,0,0,6,3,0,4,1,0,0,174,3.0,0.35714285714285715,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,9.0,9.0,0.43478260869565216,0.34,0.7747826086956522
1425,박경수,73113,2020-05-05,19,64,11,20,3,0,2,29,15,0,0,10,0,0,18,2,1,3,334,6.0,0.3125,3.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,12.0,8.0,0.43859649122807015,0.3636363636363637,0.8022328548644337
1426,박경수,73113,2020-05-29,18,57,5,15,4,0,2,25,6,0,0,6,3,1,15,3,0,0,284,8.0,0.2631578947368421,0.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,2.0,3.0,9.0,11.0,0.5744680851063829,0.42105263157894735,0.9955207166853304
1427,박경수,73113,2020-06-22,13,47,6,15,0,0,4,27,15,0,1,8,1,0,13,4,0,1,255,6.0,0.3191489361702128,3.0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,8.0,8.0,0.29411764705882354,0.28205128205128205,0.5761689291101055
1428,박경수,73113,2020-07-16,11,34,3,6,1,0,1,10,3,0,0,5,0,1,12,0,1,0,171,4.0,0.17647058823529413,1.0,1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,2.0,7.0,6.0,0.32142857142857145,0.28125,0.6026785714285714
1430,박경수,73113,2020-09-02,18,61,4,21,7,0,1,31,9,0,0,6,4,0,18,1,0,1,315,10.0,0.3442622950819672,0.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,11.0,10.0,0.5172413793103449,0.425,0.9422413793103448
1434,박경수,73113,2021-05-12,11,47,3,8,3,0,2,17,5,0,1,6,1,1,17,2,0,0,223,5.0,0.1702127659574468,2.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,7.0,10.0,0.22857142857142854,0.16666666666666666,0.3952380952380952
1438,박계범,64468,2019-04-18,11,40,5,12,4,1,0,18,10,1,0,6,1,0,12,1,2,2,210,3.0,0.3,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,8.0,0.38461538461538464,0.35714285714285715,0.7417582417582418
