,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,출루
1175,13,50,5,15,6,0,0,22,5,0,0,1,0,0,7,3,0,0,176,4.773708811007795,0.30681272882773447,0.0,1.0,0.7956181351679659,1.5912362703359317,3.5912362703359317,0.40876372966406826,0.0,1.4087637296640683,4.591236270335932,2.204381864832034,8.204381864832033,8.591236270335932,0.57082377844417
1176,13,50,6,15,6,0,0,21,5,0,0,1,0,0,6,3,0,0,176,3.838122986638888,0.31201042785200617,0.0,1.0,0.6396871644398147,1.2793743288796293,3.279374328879629,0.7206256711203707,0.0,1.7206256711203707,4.279374328879629,2.3603128355601855,8.360312835560185,8.27937432887963,0.570916048792155
1177,13,50,9,16,3,0,0,20,5,1,0,1,0,0,4,3,0,0,176,0.8689648135308066,0.32850575103593993,0.0,1.0,0.1448274689218011,0.2896549378436022,2.2896549378436024,1.7103450621563978,0.0,2.7103450621563976,3.2896549378436024,2.855172531078199,8.8551725310782,7.289654937843602,0.5726375176304654
1178,11,46,5,13,2,0,0,17,3,2,0,4,0,0,8,0,0,0,176,0.7394732568490643,0.28403511621006233,0.0,1.7394732568490643,1.4789465136981286,0.0,0.5210534863018714,2.739473256849064,0.0,3.0,0.7815802294528069,3.0,4.563160458905614,8.478946513698128,0.49146973335018324
1179,12,47,10,14,2,0,0,19,5,1,0,2,0,0,4,3,0,0,173,0.5742758808566983,0.3131833024260807,0.0,0.7128620595716508,0.8614138212850475,1.4356897021417458,1.4257241191433017,2.0,1.4356897021417458,2.1385861787149523,3.0,2.1385861787149523,8.71286205957165,7.861413821285048,0.4958447422779459
1180,19,70,18,24,2,0,7,50,18,2,1,10,0,0,15,1,0,0,344,8.490560781146758,0.3555800377528859,3.0,0.9182398698088737,1.0817601301911264,4.836479739617747,2.0817601301911264,4.836479739617747,2.9182398698088736,0.0,0.2452803905733788,0.0,8.24528039057338,10.75471960942662,0.4930241612770652
1181,19,70,17,24,2,0,7,50,18,2,1,10,1,0,16,0,0,0,345,7.646415933506518,0.34417355740660965,2.823207966753259,1.1767920332467414,1.5303760997402243,4.823207966753259,2.0,4.4696239002597755,2.823207966753259,0.35358406649348284,0.0,0.0,8.0,11.353584066493482,0.49724073459787094
1182,18,71,15,25,5,0,5,48,13,1,1,9,1,0,17,1,0,0,340,9.373765236956649,0.36067893239885873,3.0,1.4579217456522162,1.4579217456522162,3.1683130173911347,2.457921745652216,3.1683130173911347,1.626234763043351,1.373765236956649,0.0,1.373765236956649,8.0,10.542078254347784,0.4992548435171386
1183,18,71,16,25,4,0,6,49,15,2,1,10,1,0,17,1,0,0,342,8.830059063841544,0.35927943130975937,3.0,1.2766863546138478,1.2766863546138478,3.8932545815446082,2.276686354613848,3.8932545815446082,2.169940936158456,0.8300590638415438,0.0,0.8300590638415438,8.0,10.723313645386153,0.4991884998840714
1184,18,71,17,26,2,0,7,51,20,1,2,8,2,0,16,1,0,0,348,9.46920415150405,0.36798698302300603,3.734602075752025,1.734602075752025,0.6326989621239875,3.53079584849595,1.265397924247975,3.53079584849595,3.734602075752025,0.7346020757520251,0.0,0.7346020757520251,8.734602075752026,10.265397924247974,0.5100401606425703
1185,13,53,7,15,3,0,0,22,3,0,1,5,0,0,5,0,0,0,235,3.9638973423461987,0.29462464933214927,3.0,2.4819486711730994,0.0,3.4819486711730994,1.0,0.5180513288269006,0.0,1.554153986480702,1.0361026576538013,1.445846013519298,5.518051328826901,9.963897342346199,0.5033296337402885
1186,11,45,7,14,3,0,0,18,3,0,1,5,0,0,6,0,1,0,229,2.099086059901044,0.32804874347194435,1.1981721198020874,2.0,1.8018278801979126,0.29725817970313084,3.702741820296869,1.9009139400989563,0.0,1.1981721198020874,1.0990860599010437,0.0,5.099086059901044,6.297258179703131,0.5108958837772397
1187,12,50,6,13,2,0,1,19,3,0,1,6,0,0,5,0,0,0,236,3.500322320609504,0.2673132554416876,2.624758259542872,1.749838839695248,0.375241740457128,3.0,1.250161160304752,1.250161160304752,0.250161160304752,2.624758259542872,2.0,0.375241740457128,6.750483480914256,8.749838839695247,0.49334110447326235
1188,16,50,5,11,0,0,1,15,1,0,1,8,0,0,6,1,1,0,235,3.7078835656497056,0.23447337067978363,0.8763493030508838,4.123650696949117,1.415767131299411,3.0,2.415767131299411,0.29211643435029455,2.1236506969491162,0.8763493030508838,2.7078835656497056,2.1236506969491162,8.123650696949117,10.415767131299411,0.5109170305676856
1189,14,51,7,14,1,0,2,23,6,0,0,7,0,0,9,0,0,0,240,6.011830343818958,0.27204422173330844,3.5019717239698265,2.5019717239698265,0.0,3.0,0.49802827603017363,1.5019717239698265,0.0,3.0,1.4980282760301735,1.505915171909479,8.007886895879306,9.0,0.5016839947283642
1190,11,39,4,9,2,0,0,12,2,1,0,4,0,0,3,2,1,0,178,3.0619638477505813,0.25561584810576177,1.9793453840831396,0.9896726920415698,2.97934538408314,1.9793453840831396,0.0,0.9896726920415698,0.020654615916860353,2.01032730795843,0.0,0.041309231833720705,6.969018076124709,5.0103273079584305,0.5017724782468578
1191,9,36,6,7,1,0,1,13,3,1,0,4,0,0,9,1,0,0,169,7.96448774458526,0.20660977785067552,1.0355122554147396,0.6903415036098264,0.6548292481950868,1.0355122554147396,0.0,0.6903415036098264,1.3096584963901736,1.9644877445852604,0.0,2.6193169927803472,3.3096584963901736,6.690341503609826,0.5109034267912772
1192,10,44,4,11,1,0,1,16,2,2,1,5,0,0,10,0,0,0,175,1.3029192416999944,0.26336562364814103,0.0,1.9242701895750014,1.9621350947875007,0.0,0.0,2.8864052843625023,0.0757298104249986,3.0,0.0,3.0378649052124995,3.0378649052124995,8.886405284362503,0.4943711804438725
1193,16,42,3,9,1,0,0,11,0,1,1,3,0,0,8,1,1,0,173,2.5326142832544116,0.22852008934239348,0.0,1.8478244904987395,1.0,1.8478244904987395,3.695648980997479,2.7717367357481093,2.0,1.1521755095012605,1.8478244904987395,0.30435101900252093,7.695648980997479,9.695648980997479,0.510880829015544
1194,10,44,4,11,1,0,1,16,2,2,1,5,0,0,10,0,0,0,175,1.6175489510106908,0.2599369665594988,0.0,1.8456127622473273,1.9228063811236638,0.0,0.0,2.768419143370991,0.1543872377526727,3.0,0.0,3.0771936188763362,3.0771936188763362,8.768419143370991,0.4943194475384273
1195,6,21,4,6,1,0,1,10,5,0,0,3,0,0,3,0,0,0,100,2.308412371451002,0.30888326565735863,0.4610584190326654,0.2305292095163327,1.7694707904836673,0.0,2.0,1.2305292095163327,0.7694707904836673,0.2305292095163327,0.6915876285489981,0.2305292095163327,5.230529209516333,2.8442336761306617,0.7687687687687687
1196,5,21,3,7,1,0,1,11,5,0,0,2,0,0,3,1,0,0,99,2.87948493644568,0.3244062915885689,0.12051506355432018,0.4820602542172807,2.0,0.12051506355432018,1.8794849364456798,1.1205150635543202,1.0,0.0,0.0,0.12051506355432018,5.3615451906629605,1.3615451906629605,0.5108853410740203
1197,5,22,4,5,1,0,1,11,5,0,0,2,0,0,3,0,0,0,102,3.0,0.2594684682840003,0.0,1.9112533831514906,0.7258310778990062,0.0,0.7258310778990062,1.0,1.0,1.2741689221009938,0.0,1.2741689221009938,5.637084461050497,2.2741689221009938,0.5017003758725612
1198,5,22,3,7,1,0,1,11,4,0,0,2,0,0,3,1,0,0,98,2.6953504268735027,0.3107666982869261,0.3046495731264973,1.2185982925059893,2.0,0.3046495731264973,1.6953504268735027,1.3046495731264973,1.0,0.0,0.0,0.3046495731264973,5.913948719379492,1.913948719379492,0.510880829015544
1199,5,22,8,8,1,0,1,12,4,0,0,3,0,0,3,1,0,0,99,1.3623376228237032,0.3808018080340956,0.8188311885881484,0.8188311885881484,2.8188311885881485,0.0,0.3623376228237032,0.1811688114118516,1.8188311885881485,0.8188311885881484,0.0,0.8188311885881484,5.818831188588148,4.275324754352594,0.5301077167579022
1200,4,23,0,5,0,0,0,5,0,0,1,1,0,0,4,0,0,0,92,0.7146825528511446,0.21373707286266766,0.8559523414465663,1.0,2.1440476585534336,1.5706348942977109,0.7146825528511446,3.0,0.8559523414465663,1.4293651057022891,1.7146825528511447,0.0,7.0,5.570634894297711,0.5113871635610766
1201,5,20,0,5,0,0,0,5,1,0,0,1,0,0,4,1,0,0,88,0.22406883945380995,0.24066379835609125,0.0,1.77593116054619,2.22406883945381,0.22406883945380995,1.77593116054619,0.6722065183614299,1.55186232109238,0.4481376789076199,0.4481376789076199,0.0,3.1203441972690498,4.22406883945381,0.49673767785551454
1202,4,25,2,3,0,0,0,5,1,0,0,1,1,0,5,0,0,0,91,1.0,0.13989307440166604,2.208968357242776,1.0,0.7910316427572242,1.7363227857475918,1.7363227857475918,3.0,2.208968357242776,1.2636772142524082,2.736322785747592,0.0,7.736322785747592,8.68161392873796,0.595505617977528
1203,5,24,2,6,0,0,0,6,2,1,1,1,0,0,2,0,0,0,93,0.42350615092801225,0.2727084798130386,1.1529876981439755,1.0,2.423506150928012,2.729481547215963,0.42350615092801225,2.423506150928012,0.0,2.0,0.8470123018560245,0.0,7.0,5.0,0.5859872611464968
1204,5,24,1,5,0,0,0,5,0,1,1,1,0,0,2,0,0,0,95,0.3813953879811802,0.22792247938059593,0.0,0.3813953879811802,1.1441861639435407,1.0,0.3813953879811802,2.38139538798118,0.0,2.0,2.61860461201882,2.474418448075279,5.76279077596236,6.23720922403764,0.5799805095364053
1205,4,22,2,3,0,0,0,4,0,0,0,1,0,0,7,0,0,0,101,0.0,0.1418699929141648,2.608644839231445,2.21728967846289,2.8259345176943347,1.825934517694335,1.391355160768555,2.0,1.21728967846289,0.39135516076855503,1.174065482305665,0.39135516076855503,6.608644839231445,8.391355160768555,0.7674418604651162
1206,4,22,2,2,0,0,0,3,0,0,0,1,0,0,7,0,0,0,101,0.0,0.11290197112229401,2.81509299453689,2.6301859890737807,3.445278983610671,2.445278983610671,1.1849070054631097,2.0,1.6301859890737807,0.18490700546310967,0.554721016389329,0.18490700546310967,6.81509299453689,8.18490700546311,0.7687861271676301
1207,4,23,0,3,0,0,0,3,0,0,1,1,0,0,5,0,0,0,95,0.6329841337892496,0.16378611768818785,1.1010475986322512,1.7340317324215009,3.3670158662107506,1.7340317324215009,1.0,2.6329841337892494,0.7340317324215009,1.2659682675784991,1.2659682675784991,0.0,7.0,6.101047598632251,0.5232684374321488
1208,4,22,2,3,0,0,0,3,0,0,1,1,0,0,5,1,0,0,96,0.0,0.17073275578094274,3.0,1.80589367816459,1.61178735632918,3.0,0.402946839082295,2.5970531609177048,2.5970531609177048,0.0,0.597053160917705,0.0,7.0,7.402946839082295,0.512
1209,4,21,1,1,0,0,0,2,0,0,0,2,0,0,6,0,0,0,103,0.5701039483297442,0.06453007242595207,1.2896881550107673,3.570103948329744,2.859792103340512,1.2896881550107673,1.570103948329744,0.8597921033405116,0.8597921033405116,1.1402078966594884,0.5701039483297442,2.280415793318977,7.0,6.859792103340512,0.5476685476685477
1210,0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21,0.0,0.14411456617266005,1.894376441496551,2.0,2.0,0.0,0.0,0.10562355850344907,0.05281177925172453,0.9471882207482755,0.0,0.0,1.9471882207482754,4.0,0.5514588859416446
1211,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,23,0.0,0.23103256398716293,0.35405880557295855,0.35405880557295855,0.35405880557295855,0.0,0.0,0.8229705972135207,0.0,2.6459411944270412,0.0,0.0,2.8229705972135206,1.5310882083594377,0.49536359199609564
1212,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0.46001240581227865,0.07714108488396015,1.0799751883754427,1.0799751883754427,1.0799751883754427,0.46001240581227865,0.0,0.46001240581227865,0.0,0.5399875941877214,0.0,0.0,1.5399875941877212,2.619962782563164,0.5116279069767442
1213,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0.0,0.0779566676750816,1.5456966737255713,2.0,1.5456966737255713,0.0,0.4543033262744286,0.0,0.4543033262744286,0.5456966737255714,0.0,0.0,2.4543033262744287,4.0,0.7697368421052632
1214,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0.3854606713156362,0.08779133266919478,1.2290786573687276,1.2290786573687276,1.2290786573687276,0.3854606713156362,0.0,0.3854606713156362,0.0,0.6145393286843638,0.0,0.0,1.614539328684364,2.8436179860530912,0.511921458625526
1215,17,55,5,9,2,0,2,17,9,0,1,4,3,0,13,1,0,1,238,6.750163475526845,0.17638283368049115,0.7495095734194632,0.7495095734194632,2.2504904265805368,2.7501634755268456,3.0,2.2504904265805368,2.2498365244731544,0.7495095734194632,1.5003269510536912,2.2504904265805368,12.0,6.750163475526845,0.49475079946962014
1216,17,52,5,9,1,0,1,16,4,0,1,5,2,0,16,0,0,0,246,5.4826416733288745,0.18167821541014043,2.2239625099933127,3.517358326671125,0.517358326671125,2.2586791633355627,3.0,0.0,3.0,2.2239625099933127,0.7760374900066875,0.7760374900066875,11.223962509993312,7.293395816677813,0.5122126436781609
1217,17,52,5,9,1,0,1,15,4,0,1,5,1,0,14,0,0,0,244,5.236159523247676,0.18733189402835512,1.8542392848715137,3.763840476752324,0.7638404767523241,2.381920238376162,3.0,0.0,3.0,1.8542392848715137,1.1457607151284863,1.1457607151284863,10.854239284871515,7.90960119188081,0.5122107969151671
1218,17,53,5,9,2,0,2,17,6,0,1,4,3,0,17,0,0,1,246,6.206024392458573,0.1716161166455265,2.3819268226242807,2.3819268226242807,0.6180731773757195,2.2060243924585734,3.0,0.6180731773757195,2.7939756075414266,2.3819268226242807,0.41204878491714636,0.6180731773757195,12.0,6.206024392458573,0.4947260029835378
1219,11,46,7,13,3,0,1,20,8,0,0,4,1,0,12,0,0,0,241,6.0,0.2898776705729428,1.2151112142875937,0.32266682143139036,2.6773331785686096,2.892444392856203,3.0,1.7848887857124063,0.32266682143139036,0.32266682143139036,1.7848887857124063,2.6773331785686096,9.32266682143139,7.784888785712406,0.5273478067355719
1220,19,75,10,22,4,0,0,29,9,1,1,10,0,0,8,0,1,2,355,8.460509898061288,0.2933333333333333,1.3815296941838628,1.3815296941838628,1.6184703058161372,1.6184703058161372,3.0,1.3815296941838628,2.4605098980612876,1.0789802038774248,2.5394901019387124,3.0,8.0,11.460509898061288,0.5485854858548584
1221,19,73,12,20,6,0,2,33,9,1,1,14,0,0,7,1,0,1,359,12.120513478397179,0.2848913645028868,2.2198716304007053,3.2600427898664313,0.2600427898664315,0.0,3.0,3.7801283695992947,2.2198716304007053,0.7801283695992944,2.2600427898664313,2.2198716304007053,8.520085579732863,11.219871630400705,0.5064353990528487
1222,19,75,11,22,7,0,2,37,9,1,0,12,0,0,6,1,0,2,356,9.141675139098624,0.3019892658824812,3.0,3.0,0.42502541729586885,0.0,2.5749745827041313,3.0,3.0,0.42502541729586885,2.141675139098623,3.0,8.141675139098624,12.0,0.49882358561549767
1223,19,74,12,22,7,1,0,34,11,1,1,13,1,0,7,1,0,1,362,10.592580129162295,0.3072504750025894,0.6111298062565567,0.6111298062565567,1.5925801291622956,0.0,3.796290064581148,3.0,3.0,0.0,0.40741987083770437,5.388870193743443,8.0,11.203709935418852,0.5155807365439093
1224,19,74,12,22,7,0,1,35,9,1,1,13,0,0,7,1,0,1,360,9.86851971505212,0.3009231002126176,1.6972204274218203,1.6972204274218203,0.8685197150521198,0.0,3.43425985752606,3.0,3.0,0.0,1.1314802849478802,4.30277957257818,8.0,11.56574014247394,0.5157557811136027
1225,20,86,14,27,4,0,5,47,14,2,0,4,0,0,17,2,0,0,382,8.71051482744095,0.31488112198246454,2.25789703451181,3.74210296548819,2.968411861952759,1.4842059309763795,0.0,3.74210296548819,0.7736911035354307,2.25789703451181,0.7736911035354307,1.4842059309763795,11.22630889646457,9.03158813804724,0.49708284714119017
1226,20,84,16,28,5,0,5,50,14,3,0,5,0,1,21,0,0,0,382,8.912191360016447,0.3353257621497234,2.8702469119868423,3.1297530880131577,3.1297530880131577,2.217561727996711,0.6526851839901318,3.1297530880131577,0.0,2.217561727996711,0.6526851839901318,2.217561727996711,12.0,8.21756172799671,0.4995038041680449
1227,19,77,19,28,5,0,7,57,16,0,0,9,0,1,19,3,0,0,372,12.762009222559755,0.3725742030215039,2.9206697408532514,3.0793302591467486,3.0793302591467486,2.9206697408532514,0.0,4.920669740853251,2.762009222559754,0.15866051829349725,1.8413394817065027,0.15866051829349725,10.158660518293498,8.920669740853251,0.5298329355608592
1228,20,86,15,26,4,0,6,49,15,3,0,4,0,0,22,0,0,0,382,9.897441639311673,0.30869394541993844,2.0,3.794883278623344,3.794883278623344,2.0,0.30767508206498406,3.8974416393116718,0.20511672137665604,1.897441639311672,0.20511672137665604,2.1025583606883282,11.589766557246687,8.410233442753313,0.49405045216563537
1229,20,86,15,27,4,0,5,49,14,3,0,4,0,0,20,0,0,0,383,9.569888063465106,0.3220122846704028,2.0860223873069788,3.9139776126930212,3.655910450772085,1.8279552253860425,0.0,3.9139776126930212,0.25806716192093626,2.0860223873069788,0.25806716192093626,1.8279552253860425,11.741932838079064,8.344089549227915,0.4966280010790396
1230,6,25,3,6,0,0,0,7,0,0,0,1,0,0,6,1,0,0,118,0.7543388878345444,0.25845741016395235,2.2630166635036333,1.7543388878345443,2.0,3.0,0.7369833364963667,3.0173555513381776,2.7543388878345443,0.0,2.2456611121654557,0.0,8.771694439172721,7.491322224330911,0.7894736842105263
1231,7,25,4,6,0,0,0,7,1,0,0,4,0,0,7,1,0,0,121,0.5133184661502792,0.23534747139260032,0.5133184661502792,1.5133184661502792,2.2566592330751396,2.230022300774581,2.230022300774581,0.2566592330751396,1.4866815338497208,0.2566592330751396,3.0,0.0,5.25665923307514,7.716703834624302,0.664969450101833
1232,6,21,3,5,0,0,0,7,1,0,0,5,0,0,7,0,0,0,119,0.48327360915505413,0.24150975658818422,0.48327360915505413,1.0,1.0334527816898917,3.0,2.516726390844946,0.0,2.966547218310108,0.0,2.516726390844946,0.0,5.483273609155054,9.0,0.5131810193321616
1233,4,17,2,5,0,0,1,10,3,0,0,6,0,0,6,0,0,0,117,0.9880578439056283,0.2929018166872246,0.9880578439056283,1.0,0.023884312188743317,3.0,2.0119421560943715,0.0,3.976115687811257,0.0,2.0119421560943715,0.0,5.9880578439056285,9.0,0.5131744040150564
1234,8,25,4,5,0,0,0,5,0,0,0,3,0,0,8,0,0,0,121,0.06566949989394999,0.1928338902235092,0.06566949989394999,0.967165250053025,1.93433050010605,2.967165250053025,2.901495750159075,0.0,1.93433050010605,0.0,2.967165250053025,0.06566949989394999,4.93433050010605,8.901495750159075,0.5132275132275131
1235,4,19,2,5,0,0,1,10,2,0,0,5,0,0,6,0,0,0,117,1.0,0.28988914665470106,1.599037557250683,1.2995187786253415,0.599037557250683,3.0,1.400962442749317,1.198075114501366,3.7004812213746585,0.0,2.0,0.0,7.198075114501366,8.400962442749318,0.5132743362831859
1236,5,24,2,6,0,0,0,8,0,0,0,1,0,0,6,0,0,0,117,1.0,0.28096831930148886,2.8628214322890786,1.9314107161445393,1.8628214322890788,3.0,0.13717856771092118,3.7256428645781576,3.0685892838554607,0.0,2.0,0.0,9.725642864578157,7.137178567710921,0.5131729667812142
1237,6,25,3,6,1,0,0,7,0,0,0,1,0,0,5,1,0,0,118,1.7143809654711442,0.2662415517761113,3.0,1.5237460230192372,1.5237460230192372,2.7618730115096186,0.0,3.7618730115096186,2.285619034528856,0.23812698849038139,2.0,0.0,9.523746023019237,6.523746023019237,0.5310300703774792
1238,7,25,4,5,0,0,0,5,0,0,0,3,0,0,8,1,0,0,120,0.2765112991273586,0.21655560623116837,0.8295338973820758,1.2765112991273586,2.0,3.0,2.170466102617924,1.1060451965094344,2.2765112991273586,0.0,2.7234887008726414,0.0,6.382556495636793,8.446977401745283,0.7894736842105263
1239,6,25,3,6,1,0,0,7,1,0,0,1,0,0,4,1,0,0,119,2.2942028897509648,0.25507461101220363,3.0,1.1371980734993568,1.1371980734993568,2.5685990367496783,0.0,3.5685990367496783,1.7057971102490352,0.4314009632503216,2.0,0.0,9.137198073499357,6.1371980734993565,0.5310199789695057
1240,19,76,12,20,5,0,3,34,11,0,0,5,0,0,11,1,0,0,318,8.077529901781999,0.2633643496757979,5.883705147327002,1.9612350491090007,4.9418525736635015,0.019382475445499647,0.0,2.9806175245545004,2.941852573663501,0.05814742633649894,3.0387649508909993,0.09691237722749824,8.9806175245545,11.0,0.5139664804469273
1241,19,74,12,20,5,0,3,36,12,0,0,6,1,0,12,1,0,0,319,8.86067541233699,0.27655610352785526,4.27864917532602,1.4262163917753399,4.426216391775339,1.7213508246739804,0.8606754123369902,2.13932458766301,3.0,0.0,2.7131081958876697,0.8606754123369902,9.86067541233699,10.13932458766301,0.49992064751626725
1242,18,73,12,22,6,0,3,40,15,0,0,5,1,0,13,0,0,1,321,8.430098563742106,0.30972495727734073,5.139802872515789,1.1398028725157887,3.709704308773683,1.7203942549684226,0.0,2.5699014362578945,3.4300985637421055,0.43009856374210564,1.709704308773683,0.8601971274842113,8.569901436257894,11.0,0.4968287526427061
1243,19,78,12,20,4,0,3,38,12,2,0,3,0,0,20,2,0,0,316,9.638083302685013,0.2653405507031112,3.5428750459724796,0.3619166973149863,0.9047917432874657,2.4571249540275204,2.4571249540275204,0.5428750459724796,1.3619166973149863,4.914249908055041,3.0,0.0,11.45712495402752,7.723833394629972,0.5072463768115941
1244,20,79,12,23,3,0,3,35,11,1,0,4,1,0,16,1,0,0,331,5.337722401717009,0.29585253190873845,0.6754448034340195,3.77485173218866,4.11257413390567,2.6622775982829903,5.3245551965659805,0.33772240171700973,0.33772240171700973,2.6622775982829903,3.88742586609433,0.0,9.88742586609433,10.11257413390567,0.5317489114658926
1245,1,12,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,57,0.6683746507935012,0.13860422486774976,0.0,2.6683746507935013,4.005123952380504,0.0,0.0,0.6632506984129976,2.0,2.6683746507935013,1.3367493015870024,1.0,6.0,6.005123952380504,0.5147679324894515
1246,2,11,0,1,0,0,0,1,1,0,0,1,0,0,1,2,1,0,61,1.0,0.1356327055442792,1.0620795587453626,2.4689602206273187,3.406880661881956,1.593119338118044,0.0,0.0,0.9379204412546374,1.406880661881956,0.9379204412546374,0.4689602206273187,4.4068806618819565,5.4068806618819565,0.7714285714285714
1247,1,11,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,60,0.7463661851023105,0.08756056358162814,0.0,2.2390985553069314,3.985464740409242,0.0,0.0,0.0,1.492732370204621,2.7463661851023105,2.2536338148976895,1.507267629795379,5.492732370204621,6.492732370204621,0.5147313691507799
1248,2,13,2,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,59,1.4706433129631158,0.1068654989814891,0.0,2.0587133740737684,3.1174267481475364,0.0,0.0,0.4706433129631159,2.0,2.529356687036884,1.0587133740737682,0.5293566870368841,4.588070061110653,5.117426748147537,0.5425330812854443
1249,1,12,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,59,0.8909404815421353,0.1015099197429774,0.0,2.8909404815421356,4.672821444626406,0.0,0.0,0.21811903691572931,2.0,2.8909404815421356,1.7818809630842707,1.0,6.0,6.672821444626406,0.5147679324894515
1250,11,47,8,14,3,0,1,22,9,0,0,5,1,0,11,1,1,0,240,6.391234000810619,0.30768911025537016,1.1956170004053095,0.5868510012159281,2.413148998784072,2.8043829995946905,3.0,1.6087659991893812,0.0,0.5868510012159281,1.6087659991893812,2.8043829995946905,8.413148998784072,8.586851001215928,0.5378833932025421
1251,17,50,5,11,0,0,1,15,2,0,0,8,0,0,8,1,1,0,235,4.38123590242774,0.23258675782288357,0.19061795121386993,4.04691024393065,2.19061795121387,3.0,3.0,0.38123590242773986,2.42814614635839,0.0,2.80938204878613,3.0,9.0,10.42814614635839,0.5156249999999999
1252,14,57,8,17,3,1,0,24,4,0,0,4,1,0,7,0,0,0,233,5.022335785146377,0.31021087984919715,2.9553284297072455,2.9329926445608687,0.06700735543913128,3.9776642148536228,1.0446715702927543,0.04467157029275426,0.0,0.0,0.04467157029275426,3.0,5.089343140585509,10.93299264456087,0.5076907353467218
1253,11,46,7,14,3,0,1,20,8,0,0,5,0,0,10,0,1,0,239,5.60919228475587,0.30117605332555486,1.2605384768294203,0.26053847682942033,2.6091922847558697,3.0,2.7394615231705797,1.8697307615852898,0.0,0.3908077152441305,2.0,2.6091922847558697,8.609192284755869,8.13026923841471,0.5260263582061249
1254,13,46,8,13,3,0,0,18,7,0,0,7,1,0,12,1,0,0,240,5.265337858698565,0.2941536243112659,1.734662141301435,1.8366553532535872,2.6326689293492826,1.8980067880478475,3.0,1.265337858698565,0.7346621413014349,0.0,2.3673310706507174,1.8980067880478475,9.734662141301435,8.0,0.5151933701657458
1255,4,8,0,1,0,0,0,1,1,0,0,1,1,0,3,0,1,0,54,0.7609329328409618,0.1443148704387553,0.7609329328409618,0.4781341343180765,2.0,0.7609329328409618,0.0,0.0,0.7609329328409618,1.2390670671590382,2.7609329328409618,0.7609329328409618,4.043731731363847,5.0,0.516728624535316
1256,3,11,1,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,57,0.1856416829440084,0.15635323983644392,1.8143583170559916,2.443074951167975,0.3712833658880168,0.1856416829440084,0.0,0.0,1.0,1.0,0.5569250488320252,1.0,4.185641682944008,4.185641682944008,0.5167785234899328
1257,1,9,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,58,1.8693016271883505,0.1883823668611867,0.13069837281164953,1.738603254376701,2.0,1.8693016271883505,0.8693016271883505,0.0,2.738603254376701,0.13069837281164953,1.261396745623299,1.0,5.0,5.0,0.516728624535316
1258,5,9,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,55,0.8237113987276837,0.12090492229290645,1.1762886012723164,0.5288658038169488,1.6474227974553675,0.8237113987276837,0.0,0.0,1.0,1.0,2.4711341961830513,1.0,4.823711398727684,4.823711398727684,0.5167785234899328
1259,5,10,0,2,0,0,0,2,1,0,0,0,0,0,3,0,1,0,55,1.3969707080850102,0.18914808791414733,0.6030292919149897,0.39697070808501034,2.0,1.3969707080850102,0.0,0.0,0.6030292919149897,1.3969707080850102,1.8090878757449689,0.6030292919149897,4.2060585838299795,4.2060585838299795,0.5358980093938717
1260,19,76,19,28,4,0,7,57,17,0,0,10,1,1,18,3,0,0,371,12.496060973332156,0.3761975252843493,2.8110228649995586,2.9370076216665195,2.8110228649995586,2.9370076216665195,0.2519695133339219,4.811022864999559,2.9370076216665195,0.12598475666696096,2.0,0.3149618916674024,10.06299237833348,9.06299237833348,0.5009457755359394
1261,20,78,13,28,6,0,5,51,18,1,0,10,1,0,9,1,0,1,359,10.799978651561426,0.36034835431863615,3.0,3.0,3.0,0.7999786515614264,0.0,3.5333191010409513,3.0,2.2000213484385736,2.7333404494795244,2.2000213484385736,9.266659550520476,11.200021348438574,0.5035478345975043
1262,18,76,18,29,4,0,7,56,18,0,0,8,2,0,18,3,0,0,365,12.670819625347438,0.3799294306025711,3.6583607493051247,3.0,2.012458876042313,2.3416392506948753,0.0,3.6832785013897507,3.6583607493051247,0.6583607493051247,1.3416392506948753,0.6583607493051247,10.0,9.0,0.5166931637519874
1263,20,74,16,27,4,0,5,49,17,0,0,12,1,1,16,3,0,1,371,8.32618988531675,0.3726737950463004,1.2473212069937816,2.415773735664594,1.2473212069937816,2.415773735664594,2.3369050573416246,3.2473212069937816,2.415773735664594,1.1684525286708123,2.0,2.9211313216770307,10.584226264335406,9.584226264335406,0.5008212632522024
