PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
65586.0,전병우,2021,12,37,6,5,2,0,2,13,6,0,1,6,3,0,17,0,1,0,193,5.0,2021-06-02,2021-06-20,-18 days,15,0.4838709677419355,0.43478260869565216,t2
65586.0,전병우,2021,15,56,7,13,2,0,1,18,14,1,0,6,0,0,21,0,0,0,253,3.0,2021-05-12,2021-05-30,-18 days,15,0.3829787234042553,0.4594594594594595,t3
65586.0,전병우,2021,7,23,5,4,1,0,0,5,1,1,0,5,1,0,8,0,1,0,128,1.0,2021-04-21,2021-05-11,-20 days,15,0.3548387096774194,0.375,t4
66209.0,조수행,2018,11,42,7,14,1,1,0,17,5,4,0,2,0,0,6,0,2,1,190,4.0,2018-08-01,2018-09-05,-35 days,15,0.13333333333333333,0.07692307692307693,t1
66209.0,조수행,2018,7,27,1,4,0,0,0,4,0,1,0,0,0,0,9,2,1,0,108,0.0,2018-07-11,2018-07-31,-20 days,15,0.391304347826087,0.4523809523809524,t2
66209.0,조수행,2018,4,30,7,11,1,1,1,17,3,0,0,0,0,0,6,1,1,0,118,2.0,2018-06-21,2018-07-10,-19 days,15,0.14285714285714285,0.14814814814814814,t3
66209.0,조수행,2018,4,27,8,13,4,2,0,21,7,1,0,2,0,0,5,0,0,0,111,3.0,2018-04-20,2018-05-09,-19 days,15,0.17647058823529413,0.17647058823529413,t6
66209.0,조수행,2021,5,24,7,9,1,1,0,12,5,3,1,8,0,0,6,0,0,0,128,1.0,2021-04-06,2021-04-23,-17 days,15,0.2,0.07692307692307693,t4
66354.0,주효상,2018,7,20,0,2,0,0,0,2,1,0,0,1,1,0,5,0,0,0,97,0.0,2018-08-07,2018-09-15,-39 days,15,0.35,0.29411764705882354,t1
66354.0,주효상,2018,10,29,2,7,1,0,0,8,1,1,0,6,0,0,9,1,0,0,165,2.0,2018-06-19,2018-07-11,-22 days,15,0.29411764705882354,0.26666666666666666,t3
66354.0,주효상,2018,10,24,4,9,1,0,1,13,8,0,1,1,1,0,5,0,0,0,98,1.0,2018-05-30,2018-06-17,-18 days,15,0.4,0.3103448275862069,t4
66354.0,주효상,2020,8,30,3,6,1,0,0,7,2,0,0,4,0,0,8,0,1,1,140,4.0,2020-07-11,2020-08-16,-36 days,15,0.42105263157894735,0.3333333333333333,t2
66508.0,나경민,2019,6,21,2,5,0,1,0,7,6,0,0,2,0,0,7,0,0,0,98,0.0,2019-03-26,2019-07-09,-105 days,15,0.2857142857142857,0.16666666666666666,t2
66615.0,류승현,2018,12,42,6,17,3,1,1,25,11,0,0,5,0,0,7,2,0,1,197,3.0,2018-06-15,2018-07-27,-42 days,15,0.19230769230769232,0.13043478260869565,t1
66615.0,류승현,2019,10,39,5,10,3,0,0,13,5,2,1,2,1,0,9,1,0,0,162,2.0,2019-05-24,2019-06-20,-27 days,15,0.34146341463414637,0.4,t1
66615.0,류승현,2019,11,41,3,8,1,1,0,11,1,0,0,3,0,0,6,1,0,0,159,3.0,2019-04-17,2019-05-22,-35 days,15,0.38095238095238093,0.41025641025641024,t2
66615.0,류승현,2019,8,30,2,10,1,0,0,11,2,1,1,4,2,0,7,0,0,0,158,1.0,2019-03-26,2019-04-16,-21 days,12,0.29545454545454547,0.3170731707317073,t3
66706.0,장진혁,2019,13,55,4,10,1,1,0,13,2,0,0,3,0,0,14,1,0,1,215,2.0,2019-08-20,2019-09-07,-18 days,15,0.5,0.5,t1
66706.0,장진혁,2019,14,53,8,17,2,1,0,21,5,2,2,4,2,0,10,2,0,0,216,10.0,2019-08-01,2019-08-18,-17 days,15,0.25862068965517243,0.2727272727272727,t2
66706.0,장진혁,2019,8,36,6,11,6,0,0,17,3,1,0,2,0,0,6,0,0,0,128,5.0,2019-07-05,2019-07-31,-26 days,15,0.4406779661016949,0.4528301886792453,t3
66706.0,장진혁,2019,12,46,4,9,1,1,0,12,4,2,1,3,2,0,18,0,1,0,209,1.0,2019-06-14,2019-07-04,-20 days,15,0.5,0.6388888888888888,t4
66706.0,장진혁,2019,11,37,3,8,2,1,1,15,6,3,2,5,0,0,8,0,1,0,152,6.0,2019-05-26,2019-06-13,-18 days,15,0.3076923076923077,0.30434782608695654,t5
66706.0,장진혁,2019,6,31,4,8,0,1,0,10,2,3,0,0,1,0,7,1,0,0,115,2.0,2019-04-06,2019-05-25,-49 days,15,0.3953488372093023,0.5135135135135135,t6
66838.0,김동엽,2018,8,34,4,6,0,0,2,12,7,0,1,1,0,0,11,2,0,0,136,1.0,2018-09-05,2018-09-29,-24 days,15,0.275,0.3157894736842105,t1
66838.0,김동엽,2018,12,49,5,10,2,0,1,15,7,0,0,2,1,0,14,4,0,0,183,1.0,2018-07-27,2018-08-16,-20 days,15,0.2571428571428571,0.4117647058823529,t2
66838.0,김동엽,2018,15,56,9,16,2,0,2,24,8,3,0,3,2,0,19,1,1,1,246,3.0,2018-07-04,2018-07-26,-22 days,15,0.3076923076923077,0.3673469387755102,t3
66838.0,김동엽,2018,15,57,8,16,2,0,5,33,14,1,0,1,0,0,13,1,0,0,209,5.0,2018-06-13,2018-07-03,-20 days,15,0.4032258064516129,0.5,t4
66838.0,김동엽,2018,14,56,8,19,3,0,5,37,10,2,0,4,0,0,11,0,0,0,243,8.0,2018-05-25,2018-06-12,-18 days,15,0.41379310344827586,0.7017543859649122,t5
66838.0,김동엽,2018,11,46,8,9,3,0,1,15,4,1,0,0,0,0,8,2,0,1,160,1.0,2018-05-01,2018-05-23,-22 days,15,0.5166666666666667,0.8035714285714286,t6
66838.0,김동엽,2018,15,59,6,13,2,0,4,27,6,2,1,4,1,0,16,2,0,0,248,5.0,2018-04-12,2018-04-29,-17 days,15,0.2826086956521739,0.41304347826086957,t7
66838.0,김동엽,2018,12,49,9,15,1,0,6,34,16,2,0,2,0,0,10,1,0,1,172,5.0,2018-03-24,2018-04-11,-18 days,12,0.375,0.559322033898305,t8
66838.0,김동엽,2019,14,59,5,20,4,0,3,33,12,1,1,2,0,0,11,1,0,0,207,4.0,2019-07-04,2019-07-30,-26 days,15,0.24,0.2222222222222222,t1
66838.0,김동엽,2019,14,48,4,11,0,1,2,19,7,0,0,3,0,0,13,0,0,2,163,5.0,2019-04-14,2019-07-03,-80 days,15,0.47540983606557374,0.6779661016949152,t2
66838.0,김동엽,2019,11,43,3,5,0,0,0,5,1,0,0,3,1,0,15,0,0,0,166,1.0,2019-03-23,2019-04-12,-20 days,15,0.3333333333333333,0.4583333333333333,t3
66838.0,김동엽,2020,15,58,7,20,3,0,2,29,11,1,2,8,0,0,9,3,0,0,270,13.0,2020-09-24,2020-10-09,-15 days,15,0.4745762711864407,0.6,t1
66838.0,김동엽,2020,14,61,13,25,3,0,5,43,17,0,1,1,0,0,8,2,0,1,208,6.0,2020-09-08,2020-09-23,-15 days,15,0.5,0.5862068965517241,t2
66838.0,김동엽,2020,9,39,4,14,2,0,1,19,4,0,0,3,0,0,10,2,0,1,166,3.0,2020-08-16,2020-09-06,-21 days,15,0.5483870967741935,0.8360655737704918,t3
66838.0,김동엽,2020,13,56,6,15,3,0,3,27,7,0,0,5,0,0,19,1,0,0,263,5.0,2020-07-07,2020-08-15,-39 days,15,0.47619047619047616,0.5641025641025641,t4
66838.0,김동엽,2020,13,53,5,16,4,0,1,23,8,2,0,1,0,0,8,1,0,0,183,3.0,2020-06-04,2020-07-05,-31 days,15,0.4262295081967213,0.5892857142857143,t5
66838.0,김동엽,2020,13,54,10,12,2,0,3,23,10,1,1,4,1,0,7,4,1,1,206,3.0,2020-05-16,2020-06-03,-18 days,15,0.4074074074074074,0.5283018867924528,t6
66838.0,김동엽,2020,10,42,6,13,2,0,2,21,8,0,0,1,0,0,10,1,0,0,143,2.0,2020-05-05,2020-05-15,-10 days,10,0.36666666666666664,0.5185185185185185,t7
66838.0,김동엽,2021,9,41,6,9,2,0,0,11,4,0,0,4,0,0,10,0,0,0,168,4.0,2021-05-30,2021-06-26,-27 days,15,0.36363636363636365,0.4666666666666667,t1
66838.0,김동엽,2021,9,32,3,4,0,0,0,4,3,1,0,3,1,0,10,1,0,3,160,5.0,2021-04-10,2021-04-30,-20 days,11,0.3333333333333333,0.3170731707317073,t2
66917.0,김찬형,2018,6,23,5,4,1,0,1,8,2,1,1,2,0,0,4,0,0,0,88,0.0,2018-07-24,2018-09-07,-45 days,15,0.4358974358974359,0.42424242424242425,t1
66917.0,김찬형,2018,10,42,2,7,1,0,0,8,2,1,0,0,1,0,7,1,0,0,157,3.0,2018-06-28,2018-07-22,-24 days,15,0.32,0.43478260869565216,t2
66917.0,김찬형,2018,11,39,9,11,0,0,0,11,0,2,0,2,3,0,8,0,0,0,141,2.0,2018-06-08,2018-06-27,-19 days,15,0.20930232558139536,0.21428571428571427,t3
66917.0,김찬형,2019,15,48,4,15,2,1,1,22,6,1,0,3,1,0,4,1,2,0,191,1.0,2019-08-11,2019-08-31,-20 days,15,0.3333333333333333,0.2727272727272727,t1
66917.0,김찬형,2019,10,35,6,11,1,0,0,12,2,1,0,2,2,0,6,0,0,0,117,2.0,2019-07-07,2019-08-10,-34 days,15,0.42592592592592593,0.5416666666666666,t2
66917.0,김찬형,2019,4,20,2,4,0,0,0,4,0,0,1,1,0,0,3,0,0,0,63,1.0,2019-05-26,2019-07-06,-41 days,15,0.41025641025641024,0.37142857142857144,t3
66917.0,김찬형,2019,5,26,4,6,1,1,0,9,2,1,1,0,0,0,8,0,0,1,93,0.0,2019-03-28,2019-05-25,-58 days,15,0.23809523809523808,0.2,t4
66917.0,김찬형,2020,7,24,2,6,1,0,0,7,1,0,0,3,1,0,2,0,0,0,106,1.0,2020-05-27,2020-06-17,-21 days,15,0.38461538461538464,0.5454545454545454,t2
66917.0,김찬형,2021,7,24,3,3,2,0,1,8,1,0,0,1,1,0,5,0,2,0,104,2.0,2021-06-16,2021-07-07,-21 days,15,0.35,0.35294117647058826,t1
66917.0,김찬형,2021,7,24,3,4,1,0,0,5,1,0,0,4,0,0,6,1,1,0,123,2.0,2021-05-18,2021-06-12,-25 days,15,0.2857142857142857,0.4583333333333333,t2
66917.0,김찬형,2021,6,21,2,8,1,0,0,9,1,0,0,2,1,0,4,0,1,0,86,1.0,2021-04-04,2021-05-02,-28 days,14,0.3103448275862069,0.25,t3
66965.0,도태훈,2021,7,29,5,1,0,0,0,1,1,0,0,1,1,0,6,1,0,0,123,2.0,2021-04-07,2021-05-09,-32 days,14,0.47058823529411764,0.625,t2
66968.0,이재율,2018,3,20,4,4,1,1,0,7,1,3,1,1,1,0,4,0,0,0,67,1.0,2018-04-14,2018-05-05,-21 days,15,0.19047619047619047,0.15,t1
67025.0,로하스,2018,15,56,15,18,0,0,6,36,18,0,1,9,0,0,14,0,0,1,286,5.0,2018-09-05,2018-09-22,-17 days,15,0.4520547945205479,0.5737704918032787,t1
67025.0,로하스,2018,15,52,15,16,3,0,6,37,14,3,1,12,1,1,14,1,0,0,276,4.0,2018-07-31,2018-09-04,-35 days,15,0.5076923076923077,0.75,t2
67025.0,로하스,2018,15,55,18,26,2,0,6,46,16,5,2,9,1,0,8,0,0,0,242,8.0,2018-07-10,2018-07-29,-19 days,15,0.5909090909090909,0.8846153846153846,t3
67025.0,로하스,2018,15,64,11,20,6,0,4,38,10,1,3,5,1,1,15,2,0,0,278,7.0,2018-06-17,2018-07-08,-21 days,15,0.676923076923077,0.9818181818181818,t4
67025.0,로하스,2018,15,51,7,10,1,0,2,17,6,3,1,8,0,0,17,1,1,1,277,2.0,2018-05-31,2018-06-16,-16 days,15,0.5211267605633803,0.75,t5
67025.0,로하스,2018,15,68,16,26,5,1,5,48,16,1,1,2,1,0,15,2,0,0,244,3.0,2018-05-13,2018-05-30,-17 days,15,0.35,0.39215686274509803,t6
67025.0,로하스,2018,15,58,7,16,6,0,4,34,12,0,3,6,2,0,17,1,0,0,278,5.0,2018-04-22,2018-05-11,-19 days,15,0.5633802816901409,0.8676470588235294,t7
67025.0,로하스,2018,15,60,9,13,4,0,2,23,6,2,0,8,0,0,16,2,0,0,288,7.0,2018-04-04,2018-04-21,-17 days,15,0.5151515151515151,0.7586206896551724,t8
67025.0,로하스,2018,9,39,5,12,1,0,4,25,9,2,0,3,0,0,6,1,0,0,169,4.0,2018-03-24,2018-04-03,-10 days,9,0.39705882352941174,0.48333333333333334,t9
67025.0,로하스,2019,15,60,8,18,3,0,4,33,11,0,1,5,0,1,14,1,0,0,235,0.0,2019-08-18,2019-09-06,-19 days,15,0.3888888888888889,0.4897959183673469,t1
67025.0,로하스,2019,15,55,9,20,3,2,2,33,9,0,0,4,1,0,9,0,0,0,232,7.0,2019-07-30,2019-08-17,-18 days,15,0.4696969696969697,0.6666666666666666,t2
67025.0,로하스,2019,15,58,7,21,4,1,1,30,12,0,0,4,0,0,11,0,0,2,241,3.0,2019-07-03,2019-07-28,-25 days,15,0.5333333333333333,0.7272727272727273,t3
67025.0,로하스,2019,14,54,9,17,5,0,4,34,17,1,0,4,1,0,12,0,0,2,238,3.0,2019-06-14,2019-07-02,-18 days,15,0.5,0.6206896551724138,t4
67025.0,로하스,2019,11,45,6,17,1,0,3,27,10,0,0,4,0,1,5,1,0,0,182,2.0,2019-05-25,2019-06-13,-19 days,15,0.5254237288135594,0.7962962962962963,t5
67025.0,로하스,2019,15,58,9,21,8,0,3,38,14,0,0,8,0,2,12,0,0,1,255,4.0,2019-05-07,2019-05-24,-17 days,15,0.52,0.6888888888888889,t6
67025.0,로하스,2019,15,59,7,18,1,0,4,31,12,2,1,6,0,1,15,1,0,0,246,7.0,2019-04-18,2019-05-05,-17 days,15,0.6176470588235294,0.8448275862068966,t7
67025.0,로하스,2019,15,57,3,18,2,0,1,23,7,0,1,3,0,0,17,0,0,0,217,4.0,2019-03-31,2019-04-17,-17 days,15,0.45454545454545453,0.6101694915254238,t8
67025.0,로하스,2019,7,26,3,6,1,0,0,7,1,1,0,6,1,0,9,1,0,0,130,2.0,2019-03-23,2019-03-30,-7 days,7,0.4,0.45614035087719296,t9
67025.0,로하스,2020,14,55,16,23,5,0,7,49,17,0,0,11,0,0,8,0,0,2,308,11.0,2020-09-27,2020-10-13,-16 days,15,0.5303030303030303,0.6792452830188679,t1
67025.0,로하스,2020,15,49,6,15,2,0,0,17,8,0,0,10,1,1,11,2,0,3,252,3.0,2020-09-10,2020-09-26,-16 days,15,0.696969696969697,1.1090909090909091,t2
67025.0,로하스,2020,15,63,13,19,3,0,7,43,20,0,0,6,0,0,17,1,0,1,289,4.0,2020-08-24,2020-09-09,-16 days,15,0.47540983606557374,0.3877551020408163,t3
67025.0,로하스,2020,15,62,8,13,2,0,4,27,12,0,1,4,1,0,17,2,0,1,272,8.0,2020-08-04,2020-08-23,-19 days,15,0.5072463768115942,0.8412698412698413,t4
67025.0,로하스,2020,15,56,15,25,7,1,7,55,16,0,0,8,1,0,17,1,0,0,280,7.0,2020-07-10,2020-08-01,-22 days,15,0.3582089552238806,0.532258064516129,t5
67025.0,로하스,2020,15,62,15,22,4,0,6,44,14,0,0,9,0,1,13,4,0,0,292,12.0,2020-06-23,2020-07-09,-16 days,15,0.7538461538461538,1.25,t6
67025.0,로하스,2020,15,60,12,19,4,0,5,38,11,0,0,3,0,0,14,0,0,0,249,10.0,2020-06-05,2020-06-21,-16 days,15,0.5833333333333334,0.8709677419354839,t7
67025.0,로하스,2020,15,58,16,24,5,0,6,47,21,0,0,5,1,0,14,0,0,1,255,12.0,2020-05-19,2020-06-04,-16 days,15,0.49206349206349204,0.7833333333333333,t8
67025.0,로하스,2020,11,47,7,20,5,0,2,31,6,0,0,3,0,1,11,1,0,0,174,9.0,2020-05-05,2020-05-17,-12 days,11,0.640625,1.0,t9
67304.0,김혜성,2018,9,36,7,6,1,0,0,7,4,3,0,4,0,1,15,0,0,0,152,1.0,2018-09-05,2018-09-22,-17 days,15,0.3125,0.3793103448275862,t1
67304.0,김혜성,2018,15,71,15,23,2,1,2,33,12,7,2,3,1,0,16,1,0,0,263,4.0,2018-07-31,2018-09-04,-35 days,15,0.2926829268292683,0.2222222222222222,t2
67304.0,김혜성,2018,14,52,7,16,1,0,1,20,2,5,1,5,2,0,17,1,0,1,257,2.0,2018-07-10,2018-07-29,-19 days,15,0.4266666666666667,0.5352112676056338,t3
67304.0,김혜성,2018,13,55,14,14,3,1,1,22,3,3,1,7,0,0,15,0,1,0,243,4.0,2018-06-21,2018-07-08,-17 days,15,0.423728813559322,0.4230769230769231,t4
67304.0,김혜성,2018,14,50,6,12,2,0,0,14,10,3,0,2,0,0,14,2,0,0,199,1.0,2018-06-03,2018-06-20,-17 days,15,0.4126984126984127,0.4909090909090909,t5
67304.0,김혜성,2018,15,54,10,21,1,4,0,30,4,3,0,1,0,0,7,1,0,0,194,6.0,2018-05-17,2018-06-02,-16 days,15,0.3076923076923077,0.32,t6
67304.0,김혜성,2018,13,47,10,11,4,0,1,18,7,4,1,4,2,0,15,1,0,1,214,3.0,2018-04-27,2018-05-16,-19 days,15,0.4909090909090909,0.6481481481481481,t7
67304.0,김혜성,2018,13,40,4,8,1,0,0,9,3,1,0,5,0,0,12,0,2,0,184,3.0,2018-04-07,2018-04-26,-19 days,15,0.41509433962264153,0.48936170212765956,t8
67304.0,김혜성,2019,14,52,12,17,4,0,0,21,5,5,0,4,0,0,20,2,1,1,232,6.0,2019-08-29,2019-09-17,-19 days,15,0.12727272727272726,0.12962962962962962,t1
67304.0,김혜성,2019,12,43,6,14,2,2,0,20,5,4,0,7,0,0,5,1,0,0,180,2.0,2019-08-11,2019-08-28,-17 days,15,0.43859649122807015,0.4807692307692308,t2
67304.0,김혜성,2019,15,50,9,18,3,2,0,25,8,2,1,4,0,0,4,0,0,0,183,4.0,2019-07-14,2019-08-10,-27 days,15,0.5,0.5581395348837209,t3
67304.0,김혜성,2019,11,39,7,10,2,1,0,14,4,1,0,3,0,0,10,0,1,1,181,1.0,2019-06-18,2019-07-13,-25 days,15,0.5,0.6,t4
67304.0,김혜성,2019,15,54,8,16,3,0,0,19,3,4,0,1,1,0,16,0,1,0,186,2.0,2019-05-30,2019-06-16,-17 days,15,0.37209302325581395,0.4358974358974359,t5
67304.0,김혜성,2019,8,29,7,8,1,1,0,11,3,0,0,2,1,0,3,1,0,1,107,2.0,2019-05-01,2019-05-29,-28 days,15,0.3684210526315789,0.4074074074074074,t6
67304.0,김혜성,2019,11,39,6,8,1,1,0,11,3,2,1,6,0,0,10,0,1,0,178,2.0,2019-04-12,2019-04-30,-18 days,15,0.40625,0.4482758620689655,t7
67304.0,김혜성,2019,8,26,2,4,0,0,0,4,1,2,1,2,0,1,12,0,0,1,104,1.0,2019-03-23,2019-04-11,-19 days,13,0.34782608695652173,0.3333333333333333,t8
67304.0,김혜성,2020,15,65,14,26,5,1,0,33,9,1,0,3,0,0,10,2,2,0,266,5.0,2020-09-19,2020-10-04,-15 days,15,0.3114754098360656,0.19230769230769232,t1
67304.0,김혜성,2020,13,56,6,14,3,1,0,19,4,1,2,3,1,0,9,1,0,0,254,7.0,2020-09-02,2020-09-18,-16 days,15,0.5,0.6,t2
67304.0,김혜성,2020,13,53,11,15,3,0,1,21,6,7,0,1,0,0,7,0,0,0,241,1.0,2020-08-15,2020-09-01,-17 days,15,0.36666666666666664,0.4107142857142857,t3
67304.0,김혜성,2020,13,57,6,18,3,1,0,23,9,4,1,5,0,0,6,0,0,1,228,6.0,2020-07-28,2020-08-14,-17 days,15,0.37037037037037035,0.4716981132075472,t4
67304.0,김혜성,2020,13,47,5,11,3,0,1,17,6,4,1,8,0,0,12,1,0,0,219,6.0,2020-07-08,2020-07-26,-18 days,15,0.43548387096774194,0.47368421052631576,t5
67304.0,김혜성,2020,15,56,8,15,3,0,1,21,7,2,1,8,1,0,14,1,0,2,264,4.0,2020-06-20,2020-07-07,-17 days,15,0.41818181818181815,0.44680851063829785,t6
67304.0,김혜성,2020,15,52,13,15,2,2,3,30,13,1,1,6,0,0,11,1,0,1,223,6.0,2020-06-02,2020-06-19,-17 days,15,0.4307692307692308,0.44642857142857145,t7
67304.0,김혜성,2020,12,53,10,17,2,1,1,24,5,2,1,3,0,0,12,0,0,0,215,3.0,2020-05-14,2020-05-31,-17 days,15,0.4827586206896552,0.7115384615384616,t8
67304.0,김혜성,2021,15,52,8,13,2,0,0,15,5,3,1,13,0,1,8,0,0,0,252,3.0,2021-07-01,2021-08-18,-48 days,15,0.3220338983050847,0.24528301886792453,t1
67304.0,김혜성,2021,15,64,10,25,2,1,0,29,16,4,1,4,0,0,12,1,0,3,268,7.0,2021-06-13,2021-06-30,-17 days,15,0.4393939393939394,0.3269230769230769,t2
67304.0,김혜성,2021,14,62,8,16,1,0,0,17,4,2,1,5,0,0,12,0,0,0,273,5.0,2021-05-27,2021-06-12,-16 days,15,0.47058823529411764,0.5,t3
67304.0,김혜성,2021,14,61,12,22,2,1,2,32,12,7,0,7,0,0,9,1,0,0,314,6.0,2021-05-08,2021-05-26,-18 days,15,0.3283582089552239,0.2903225806451613,t4
67304.0,김혜성,2021,15,57,12,15,2,0,1,20,5,6,0,8,0,0,11,1,0,1,280,4.0,2021-04-18,2021-05-06,-18 days,15,0.5,0.6065573770491803,t5
67304.0,김혜성,2021,13,53,11,12,3,0,0,15,4,7,0,8,0,1,12,0,0,1,244,5.0,2021-04-03,2021-04-17,-14 days,13,0.4,0.40350877192982454,t6
67341.0,이정후,2018,15,66,9,18,2,0,0,20,9,2,1,4,0,1,9,1,0,1,274,5.0,2018-08-16,2018-09-20,-35 days,15,0.45714285714285713,0.5409836065573771,t1
67341.0,이정후,2018,14,68,18,33,8,1,1,46,11,3,0,3,0,0,7,2,0,2,292,7.0,2018-07-28,2018-08-15,-18 days,15,0.352112676056338,0.3333333333333333,t2
67341.0,이정후,2018,15,62,10,28,6,0,0,34,11,2,0,6,1,0,5,1,0,2,239,8.0,2018-06-12,2018-07-27,-45 days,15,0.647887323943662,0.8235294117647058,t3
67341.0,이정후,2018,15,62,7,21,4,0,2,31,6,1,0,3,1,0,7,0,0,0,247,9.0,2018-05-09,2018-06-10,-32 days,15,0.5942028985507246,0.6451612903225806,t4
67341.0,이정후,2018,15,62,11,19,3,0,1,25,8,2,1,7,3,1,9,1,1,2,283,4.0,2018-04-20,2018-05-08,-18 days,15,0.4696969696969697,0.5967741935483871,t5
67341.0,이정후,2018,15,64,9,18,3,0,1,24,5,0,1,7,1,0,11,0,0,1,273,5.0,2018-04-01,2018-04-19,-18 days,15,0.4594594594594595,0.46774193548387094,t6
67341.0,이정후,2018,7,27,7,11,3,0,0,14,2,0,0,4,1,1,3,0,2,0,125,5.0,2018-03-24,2018-03-31,-7 days,7,0.4166666666666667,0.4375,t7
67341.0,이정후,2019,15,59,11,25,4,0,0,29,4,0,1,6,0,0,2,2,0,0,261,7.0,2019-08-29,2019-09-17,-19 days,15,0.45454545454545453,0.47540983606557374,t1
67341.0,이정후,2019,15,66,15,21,3,1,1,29,9,0,1,5,1,0,3,2,0,1,269,6.0,2019-08-11,2019-08-28,-17 days,15,0.5384615384615384,0.559322033898305,t2
67341.0,이정후,2019,15,57,5,20,5,2,0,29,11,2,2,6,1,0,2,0,1,3,242,5.0,2019-07-16,2019-08-10,-25 days,15,0.4444444444444444,0.5151515151515151,t3
67341.0,이정후,2019,14,61,9,21,1,3,0,28,10,2,0,3,0,0,5,2,0,0,224,6.0,2019-06-26,2019-07-14,-18 days,15,0.5230769230769231,0.631578947368421,t4
67341.0,이정후,2019,15,59,9,22,2,0,1,27,6,2,0,3,2,0,4,0,1,0,220,7.0,2019-06-06,2019-06-25,-19 days,15,0.4375,0.5245901639344263,t5
67341.0,이정후,2019,15,59,8,19,4,1,1,28,4,1,2,7,0,0,7,1,1,0,265,10.0,2019-05-19,2019-06-05,-17 days,15,0.46153846153846156,0.5084745762711864,t6
67341.0,이정후,2019,14,67,15,23,4,1,2,35,8,2,1,5,0,0,5,1,0,0,269,7.0,2019-05-02,2019-05-18,-16 days,15,0.47761194029850745,0.576271186440678,t7
67341.0,이정후,2019,13,66,8,23,4,2,1,34,12,3,0,1,0,0,6,3,0,0,225,11.0,2019-04-12,2019-05-01,-19 days,15,0.4861111111111111,0.6268656716417911,t8
67341.0,이정후,2019,15,62,8,14,3,0,0,17,2,1,0,9,0,0,5,2,0,0,305,6.0,2019-03-24,2019-04-11,-18 days,15,0.4626865671641791,0.6212121212121212,t9
67341.0,이정후,2020,15,59,8,24,6,1,0,32,12,2,0,6,0,0,5,2,0,1,219,6.0,2020-09-17,2020-10-02,-15 days,15,0.38461538461538464,0.3392857142857143,t1
67341.0,이정후,2020,15,58,6,16,4,0,1,23,12,2,0,10,0,1,9,0,0,1,259,10.0,2020-08-30,2020-09-16,-17 days,15,0.5692307692307692,0.6610169491525424,t2
67341.0,이정후,2020,15,62,9,14,6,0,2,26,7,1,0,4,1,0,5,4,0,0,246,10.0,2020-08-11,2020-08-29,-18 days,15,0.463768115942029,0.4827586206896552,t3
67341.0,이정후,2020,15,57,10,23,7,0,0,30,15,2,0,7,1,3,3,0,0,2,254,12.0,2020-07-21,2020-08-09,-19 days,15,0.40298507462686567,0.5483870967741935,t4
67341.0,이정후,2020,15,61,9,21,2,1,5,40,17,2,1,3,0,0,6,2,1,0,260,15.0,2020-07-03,2020-07-19,-16 days,15,0.6029411764705882,0.6491228070175439,t5
67341.0,이정후,2020,15,58,11,22,7,2,1,36,12,1,0,7,0,1,3,2,1,2,243,10.0,2020-06-16,2020-07-02,-16 days,15,0.49230769230769234,0.7868852459016393,t6
67341.0,이정후,2020,14,59,14,22,7,0,2,35,4,0,0,5,1,0,6,3,0,0,253,9.0,2020-05-29,2020-06-14,-16 days,15,0.5970149253731343,0.7931034482758621,t7
67341.0,이정후,2020,15,60,5,20,6,0,2,32,13,2,0,6,0,0,4,1,0,1,260,7.0,2020-05-12,2020-05-28,-16 days,15,0.5692307692307692,0.7457627118644068,t8
67341.0,이정후,2021,14,55,11,19,6,0,2,31,8,1,1,9,0,1,3,0,0,2,253,7.0,2021-06-09,2021-06-25,-16 days,15,0.5079365079365079,0.5,t1
67341.0,이정후,2021,15,54,8,18,8,1,1,31,11,0,0,9,1,0,3,2,0,1,256,10.0,2021-05-19,2021-06-08,-20 days,15,0.5692307692307692,0.7090909090909091,t2
67341.0,이정후,2021,15,57,16,27,8,2,0,39,13,2,1,10,2,0,5,1,0,2,281,8.0,2021-04-30,2021-05-18,-18 days,15,0.59375,0.7592592592592593,t3
67341.0,이정후,2021,15,59,9,17,3,0,0,20,5,2,1,8,0,0,5,3,0,0,278,6.0,2021-04-13,2021-04-29,-16 days,15,0.7101449275362319,0.8596491228070176,t4
67341.0,이정후,2021,8,31,6,8,2,1,0,12,6,1,0,6,1,0,3,0,0,0,148,7.0,2021-04-03,2021-04-11,-8 days,8,0.417910447761194,0.3898305084745763,t5
67394.0,초이스,2018,15,56,10,15,5,0,3,29,15,0,0,7,2,0,10,0,0,4,289,7.0,2018-06-20,2018-07-07,-17 days,15,0.43636363636363634,0.64,t1
67394.0,초이스,2018,12,49,10,11,0,0,1,14,7,0,0,5,2,0,8,1,0,0,210,4.0,2018-05-31,2018-06-19,-19 days,15,0.49230769230769234,0.6607142857142857,t2
67394.0,초이스,2018,15,64,9,17,4,0,3,30,6,1,0,3,2,0,11,1,0,0,266,6.0,2018-05-13,2018-05-30,-17 days,15,0.3392857142857143,0.30612244897959184,t3
67394.0,초이스,2018,13,51,7,16,2,0,3,27,13,1,0,4,2,1,15,1,0,0,222,3.0,2018-04-18,2018-05-11,-23 days,15,0.42028985507246375,0.578125,t4
