NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
김동한,61204,2018-05-11,3,13,1,2,0,0,0,2,0,1,0,0,0,0,3,0,1,0,55,1.0,0.15384615384615385,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.391304347826087,0.24,0.6313043478260869
김동한,61204,2018-06-04,5,23,3,5,1,0,1,9,4,0,0,1,0,0,6,0,1,1,109,4.0,0.21739130434782608,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2222222222222222,0.36363636363636365,0.5858585858585859
김동한,61204,2018-06-28,3,9,2,2,0,0,0,2,0,0,0,2,0,0,2,1,0,0,53,2.0,0.2222222222222222,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,0.2,0.42857142857142855,0.6285714285714286
김동한,61204,2018-07-22,1,10,0,2,0,0,0,2,0,0,0,4,0,0,1,0,0,0,59,2.0,0.2,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,5.0,0.5,0.5,1.0
김동한,61204,2019-05-25,4,14,1,4,0,0,0,4,0,1,1,3,0,0,2,0,0,0,65,0.0,0.2857142857142857,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.4,0.35,0.75
김동한,61204,2019-08-05,4,22,3,8,3,0,0,11,1,1,0,0,0,0,3,0,0,0,72,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,9.0,0.15384615384615385,0.26666666666666666,0.4205128205128205
김동한,61204,2019-08-29,3,13,0,2,0,0,0,2,0,0,1,2,0,0,4,0,1,0,65,0.0,0.15384615384615385,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.1111111111111111,0.2,0.3111111111111111
김동한,61204,2020-05-07,4,17,2,4,1,0,0,5,3,0,0,0,0,0,1,0,0,0,55,2.0,0.23529411764705882,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,8.0,5.0,0.1875,0.23529411764705882,0.4227941176470588
김동한,61204,2020-05-31,4,16,3,3,0,0,0,3,1,3,0,1,0,0,1,1,0,0,47,1.0,0.1875,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,0.36363636363636365,0.3333333333333333,0.696969696969697
김동한,61204,2020-06-24,1,11,6,3,1,0,0,4,0,2,1,1,0,0,3,0,0,0,48,1.0,0.2727272727272727,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0
김동한,61204,2020-07-18,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.2,0.2
김동한,61204,2020-08-11,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,14,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,7.0,4.0,0.45454545454545453,0.2727272727272727,0.7272727272727273
김동한,61204,2020-09-04,0,11,6,3,2,0,0,5,0,0,1,0,0,0,3,0,0,0,36,1.0,0.2727272727272727,2.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,9.0,0.25,0.25,0.5
김동한,61204,2020-09-28,0,4,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,14,0.0,0.25,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,4.0,0.6666666666666666,0.6,1.2666666666666666
김문호,76509,2018-03-24,8,38,6,12,1,0,1,16,7,0,0,6,0,0,9,2,1,0,183,1.0,0.3157894736842105,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,6.0,0.32432432432432434,0.2926829268292683,0.6170072511535927
김문호,76509,2018-04-17,8,37,5,8,4,0,0,12,5,1,0,4,0,0,8,0,1,0,156,5.0,0.21621621621621623,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,9.0,8.0,0.29411764705882354,0.2631578947368421,0.5572755417956656
김문호,76509,2019-03-23,5,26,0,6,1,0,0,7,0,1,0,0,0,0,10,0,0,0,113,1.0,0.23076923076923078,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,8.0,4.0,0.5,0.4444444444444444,0.9444444444444444
김문호,76509,2019-04-16,2,8,0,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,30,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.35294117647058826,0.2857142857142857,0.6386554621848739
김문호,76509,2019-05-10,6,34,4,9,3,0,0,12,3,1,0,1,0,0,8,1,1,0,137,3.0,0.2647058823529412,6.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,8.0,11.0,0.0,0.0,0.0
김문호,76509,2019-06-03,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.3333333333333333,0.8333333333333333
김문호,76509,2019-06-27,1,6,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,29,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.5
김문호,76509,2019-09-07,6,16,1,3,1,0,0,4,1,0,0,2,0,0,6,0,0,1,77,1.0,0.1875,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0
김민성,77564,2018-03-24,16,65,5,19,5,0,4,36,12,0,0,5,0,0,14,0,0,0,263,5.0,0.2923076923076923,3.0,3.0,6.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,11.0,8.0,0.2619047619047619,0.3673469387755102,0.6292517006802721
김민성,77564,2018-04-17,11,42,2,11,0,0,0,11,3,0,0,6,1,0,5,1,0,0,213,2.0,0.2619047619047619,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,8.0,8.0,0.5081967213114754,0.391304347826087,0.8995010691375624
김민성,77564,2018-05-11,16,61,8,21,4,0,2,31,6,1,0,6,0,0,8,2,1,2,287,9.0,0.3442622950819672,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,8.0,0.2711864406779661,0.29411764705882354,0.5653040877367896
김민성,77564,2018-06-04,15,59,9,12,4,0,0,16,4,0,0,6,2,3,14,0,0,1,256,7.0,0.2033898305084746,0.0,1.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,0.0,10.0,8.0,0.47619047619047616,0.3835616438356164,0.8597521200260926
김민성,77564,2018-06-28,17,63,8,20,4,0,2,30,9,0,0,8,0,0,13,1,0,2,308,8.0,0.31746031746031744,3.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,9.0,8.0,0.4,0.45714285714285713,0.8571428571428572
김민성,77564,2018-07-22,7,30,4,11,1,0,0,12,4,0,0,4,1,0,7,0,0,0,156,1.0,0.36666666666666664,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,6.0,0.5555555555555556,0.2222222222222222,0.7777777777777778
김민성,77564,2018-08-15,4,18,3,4,0,0,2,10,3,0,0,0,0,0,3,0,0,0,66,2.0,0.2222222222222222,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.3225806451612903,0.3188405797101449,0.6414212248714353
김민성,77564,2018-09-08,18,62,7,15,5,0,0,20,2,0,0,5,2,0,14,1,0,0,271,10.0,0.24193548387096775,2.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,2.0,1.0,11.0,7.0,0.2727272727272727,0.23529411764705882,0.5080213903743316
김민성,77564,2018-10-02,8,33,2,7,2,0,0,9,2,0,0,1,0,0,3,2,0,0,126,1.0,0.21212121212121213,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,5.0,0.5454545454545454,0.4166666666666667,0.9621212121212122
김민성,77564,2019-04-05,18,63,7,13,1,0,2,20,8,0,0,5,2,0,14,1,1,0,278,4.0,0.20634920634920634,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,10.0,8.0,0.3114754098360656,0.34328358208955223,0.6547589919256178
김민성,77564,2019-04-29,18,61,5,17,2,0,0,19,4,0,0,5,1,0,11,1,1,0,252,8.0,0.2786885245901639,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,10.0,9.0,0.46808510638297873,0.39622641509433965,0.8643115214773184
김민성,77564,2019-05-23,14,47,11,15,1,0,2,22,9,1,0,5,1,0,9,2,0,0,221,5.0,0.3191489361702128,0.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,7.0,7.0,0.25,0.25,0.5
김민성,77564,2019-06-16,2,8,1,2,0,0,0,2,2,1,0,0,0,0,4,0,0,0,34,0.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1794871794871795,0.20930232558139536,0.38878950506857485
김민성,77564,2019-07-10,12,39,2,5,2,0,0,7,3,0,0,4,0,0,9,3,1,0,173,3.0,0.1282051282051282,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.5,0.3880597014925373,0.8880597014925373
김민성,77564,2019-08-03,18,60,10,19,5,0,2,30,18,0,1,7,0,0,10,2,1,0,256,10.0,0.31666666666666665,0.0,4.0,4.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0,12.0,7.0,0.4307692307692308,0.30434782608695654,0.7351170568561873
김민성,77564,2019-08-27,17,65,7,17,5,0,2,28,5,0,0,4,0,0,12,3,1,0,280,4.0,0.26153846153846155,0.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,12.0,0.2857142857142857,0.3076923076923077,0.5934065934065934
김민성,77564,2020-05-05,17,57,5,18,6,0,0,24,11,0,0,9,1,0,12,2,0,0,279,8.0,0.3157894736842105,0.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,10.0,8.0,0.3617021276595745,0.29411764705882354,0.655819774718398
김민성,77564,2020-07-16,15,55,6,17,3,0,2,26,16,0,0,3,1,0,10,3,0,1,228,5.0,0.3090909090909091,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,12.0,0.3448275862068966,0.3125,0.6573275862068966
김민성,77564,2020-08-09,8,29,4,8,2,0,0,10,3,0,0,2,0,0,9,1,0,1,150,0.0,0.27586206896551724,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.42105263157894735,0.2631578947368421,0.6842105263157894
김민성,77564,2020-09-02,5,19,1,5,0,0,1,8,2,1,0,0,0,0,7,0,0,0,82,1.0,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.32857142857142857,0.2857142857142857,0.6142857142857143
김민성,77564,2020-09-26,19,70,8,15,5,0,1,23,9,0,0,6,1,1,15,0,1,0,294,6.0,0.21428571428571427,0.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,13.0,9.0,0.30303030303030304,0.2777777777777778,0.5808080808080809
김민성,77564,2021-04-18,17,62,6,15,7,0,1,25,3,0,0,8,0,0,7,1,1,0,327,8.0,0.24193548387096775,0.0,4.0,1.0,0.0,3.0,6.0,0.0,3.0,3.0,0.0,10.0,9.0,0.2708333333333333,0.3220338983050847,0.592867231638418
김민성,77564,2021-05-12,16,48,3,10,0,0,1,13,8,2,1,8,1,1,13,1,3,2,266,5.0,0.20833333333333334,0.0,3.0,5.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,10.0,7.0,0.328125,0.273972602739726,0.602097602739726
김민성,77564,2021-06-05,18,64,4,12,3,0,2,21,7,0,0,6,2,0,12,1,2,1,298,8.0,0.1875,0.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,8.0,10.0,0.125,0.36363636363636365,0.48863636363636365
김민성,77564,2021-06-29,4,8,1,1,0,0,0,1,0,0,0,3,0,0,2,0,0,0,41,1.0,0.125,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
김민성,77564,2021-07-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.4,0.65
김민식,62864,2018-03-24,15,40,8,13,1,0,1,17,5,0,0,5,1,0,12,0,3,0,178,4.0,0.325,3.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,8.0,8.0,0.5357142857142857,0.390625,0.9263392857142857
김민식,62864,2018-04-17,16,56,10,17,2,1,3,30,12,1,0,8,0,0,9,1,2,0,266,5.0,0.30357142857142855,3.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,11.0,8.0,0.20454545454545456,0.24,0.4445454545454546
김민식,62864,2018-05-11,14,44,5,7,2,0,0,9,6,2,0,4,1,0,8,2,0,1,192,4.0,0.1590909090909091,0.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,2.0,2.0,10.0,7.0,0.25,0.25,0.5
김민식,62864,2018-06-04,12,40,6,7,1,1,0,10,4,0,0,4,0,0,10,2,2,0,171,3.0,0.175,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,10.0,0.2727272727272727,0.3333333333333333,0.606060606060606
김민식,62864,2018-06-28,4,11,0,3,0,0,0,3,1,0,0,1,0,0,2,0,0,0,47,0.0,0.2727272727272727,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.30952380952380953,0.3673469387755102,0.6768707482993197
김민식,62864,2018-07-22,14,42,7,11,2,0,0,13,0,1,0,6,1,0,8,1,2,0,195,3.0,0.2619047619047619,1.0,0.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,2.0,8.0,10.0,0.5882352941176471,0.42105263157894735,1.0092879256965945
김민식,62864,2018-08-15,5,17,4,6,1,0,1,10,3,0,1,2,0,0,3,0,0,0,86,2.0,0.35294117647058826,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.23529411764705882,0.32558139534883723,0.560875512995896
김민식,62864,2018-09-08,13,34,10,6,0,1,0,8,2,1,0,8,0,0,5,2,1,1,185,1.0,0.17647058823529413,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,8.0,10.0,0.35714285714285715,0.3,0.6571428571428571
김민식,62864,2019-03-24,9,29,1,8,2,0,0,10,9,1,0,5,0,0,6,0,0,1,149,1.0,0.27586206896551724,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,7.0,7.0,0.14285714285714285,0.25,0.39285714285714285
김민식,62864,2019-06-28,4,14,2,3,0,0,0,3,1,1,0,4,1,0,5,0,0,0,78,1.0,0.21428571428571427,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,1.0,0.1111111111111111,0.2608695652173913,0.3719806763285024
김민식,62864,2019-07-22,7,18,2,2,0,0,0,2,2,0,0,3,1,0,4,0,0,1,110,1.0,0.1111111111111111,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,0.047619047619047616,0.13043478260869565,0.17805383022774326
김민식,62864,2020-07-13,11,40,4,13,1,1,0,16,6,0,0,3,0,0,7,1,0,0,201,4.0,0.325,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,7.0,6.0,0.2222222222222222,0.29411764705882354,0.5163398692810457
김민식,62864,2020-08-06,12,45,6,9,1,0,0,10,4,0,0,6,0,0,10,1,1,0,184,5.0,0.2,5.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,6.0,10.0,0.45454545454545453,0.2978723404255319,0.7524177949709865
김민식,62864,2020-08-30,11,44,4,12,2,0,2,20,6,0,0,2,0,0,4,1,2,1,182,6.0,0.2727272727272727,1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,7.0,7.0,0.2692307692307692,0.3157894736842105,0.5850202429149798
김민식,62864,2020-09-23,13,52,4,13,1,0,0,14,0,0,0,3,2,0,2,0,2,0,212,7.0,0.25,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,8.0,9.0,0.20689655172413793,0.24242424242424243,0.44932079414838033
김민식,62864,2021-04-18,10,34,4,9,2,0,2,17,5,0,0,10,0,1,9,0,0,0,196,3.0,0.2647058823529412,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,7.0,7.0,0.23076923076923078,0.38235294117647056,0.6131221719457014
김민식,62864,2021-05-12,8,26,5,5,1,0,0,6,3,0,0,8,0,0,5,1,0,0,164,1.0,0.19230769230769232,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,8.0,4.0,0.27586206896551724,0.29411764705882354,0.5699797160243407
김민식,62864,2021-06-05,8,29,4,5,3,0,0,8,0,0,0,5,0,0,6,0,1,0,148,1.0,0.1724137931034483,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.1111111111111111,0.2,0.3111111111111111
김민식,62864,2021-06-29,2,9,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0,0,37,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.7142857142857143,0.2857142857142857,1.0
김민식,62864,2021-07-23,2,7,1,2,0,0,1,5,1,0,0,0,0,0,1,0,1,0,36,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.2903225806451613,0.3235294117647059,0.6138519924098672
김민하,61554,2018-05-05,4,17,2,4,0,0,0,4,2,1,1,0,0,0,6,1,1,0,60,1.0,0.23529411764705882,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,0.45,0.3181818181818182,0.7681818181818182
김민하,61554,2018-05-29,10,40,4,11,4,0,1,18,12,3,3,2,1,0,12,1,1,1,155,1.0,0.275,5.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,3.0,12.0,6.0,0.15,0.2608695652173913,0.41086956521739126
김민하,61554,2018-06-22,6,20,3,3,0,0,0,3,0,1,0,2,1,0,5,2,0,0,80,1.0,0.15,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,5.0,4.0,0.4166666666666667,0.2857142857142857,0.7023809523809523
김민하,61554,2018-09-02,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666665
김민하,61554,2019-03-23,12,43,4,9,4,0,0,13,7,2,0,3,2,0,13,3,0,1,168,2.0,0.20930232558139536,3.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,8.0,9.0,0.11764705882352941,0.21052631578947367,0.3281733746130031
김민하,61554,2019-07-21,3,13,2,5,0,0,0,5,1,0,0,0,0,0,6,0,1,0,56,1.0,0.38461538461538464,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.5483870967741935,0.3939393939393939,0.9423264907135874
김민하,61554,2019-08-14,8,31,4,11,0,0,2,17,4,1,1,1,1,0,11,0,0,0,118,1.0,0.3548387096774194,1.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,8.0,0.16666666666666666,0.23076923076923078,0.39743589743589747
김민하,61554,2020-09-16,2,11,4,4,2,0,0,6,3,0,0,2,0,0,2,1,0,0,47,2.0,0.36363636363636365,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.4,0.32653061224489793,0.726530612244898
김민하,61554,2021-04-18,8,30,5,10,3,0,0,13,10,2,0,5,0,0,9,1,0,0,156,1.0,0.3333333333333333,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,0.37037037037037035,0.3611111111111111,0.7314814814814814
김민하,61554,2021-05-12,8,27,4,6,1,0,1,10,4,2,0,5,2,0,10,1,0,2,160,2.0,0.2222222222222222,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,7.0,4.0,0.2,0.2571428571428571,0.45714285714285713
김민하,61554,2021-06-05,7,30,1,4,0,1,0,6,1,1,2,2,3,0,8,1,0,0,135,0.0,0.13333333333333333,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,9.0,5.0,0.2857142857142857,0.4444444444444444,0.7301587301587301
김민하,61554,2021-06-29,2,7,1,2,0,0,0,2,1,0,1,1,1,0,3,0,0,0,38,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,0.3333333333333333,0.5333333333333333
김민혁,64004,2018-04-11,11,42,7,11,2,0,2,19,10,0,0,4,0,0,14,1,0,0,187,3.0,0.2619047619047619,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,0.0
김민혁,64004,2018-05-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
김민혁,64004,2018-05-29,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
김민혁,64004,2018-09-02,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
김민혁,64004,2019-03-24,12,48,9,15,0,0,0,15,2,2,2,4,3,0,5,1,1,0,179,4.0,0.3125,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,6.0,11.0,0.29850746268656714,0.2916666666666667,0.5901741293532339
김민혁,64004,2019-04-17,17,67,10,17,3,0,0,20,6,3,0,2,2,0,8,1,1,1,269,5.0,0.2537313432835821,3.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,0.0,3.0,11.0,9.0,0.38095238095238093,0.4,0.780952380952381
김민혁,64004,2019-05-11,16,63,6,22,2,0,0,24,4,2,1,5,1,0,8,1,0,1,257,6.0,0.3492063492063492,0.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,10.0,8.0,0.275,0.32967032967032966,0.6046703296703297
김민혁,64004,2019-06-04,19,80,12,20,2,0,0,22,5,2,3,9,1,0,14,0,1,1,327,5.0,0.25,3.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,3.0,8.0,11.0,0.3484848484848485,0.3835616438356164,0.7320464923204649
김민혁,64004,2019-06-28,16,66,11,23,0,0,0,23,7,3,3,3,2,0,7,4,2,2,275,5.0,0.3484848484848485,0.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,8.0,9.0,0.28,0.3333333333333333,0.6133333333333333
김민혁,64004,2019-07-22,6,25,4,7,0,0,0,7,1,2,0,2,0,0,3,0,0,0,92,0.0,0.28,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.3384615384615385,0.3380281690140845,0.676489707475623
김민혁,64004,2019-08-15,15,65,9,18,2,1,0,22,5,4,1,4,2,0,9,1,0,0,247,5.0,0.27692307692307694,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,8.0,0.19230769230769232,0.24561403508771928,0.4379217273954116
김민혁,64004,2020-05-05,17,59,10,11,1,2,2,22,7,0,2,5,0,0,7,0,0,1,234,6.0,0.1864406779661017,2.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,11.0,7.0,0.5142857142857142,0.4473684210526316,0.9616541353383459
김민혁,64004,2020-05-29,7,35,6,14,1,0,1,18,4,3,0,3,0,0,6,1,0,0,153,4.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,3.0,6.0,11.0,0.32,0.3076923076923077,0.6276923076923078
김민혁,64004,2020-06-22,6,25,3,7,1,0,0,8,0,0,0,1,0,0,6,1,0,0,117,1.0,0.28,3.0,2.0,2.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,10.0,7.0,0.4,0.5263157894736842,0.9263157894736842
김민혁,64004,2020-07-16,3,15,4,6,0,0,0,6,2,1,1,4,0,0,2,0,1,0,67,1.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,5.0,0.375,0.35135135135135137,0.7263513513513513
김민혁,64004,2020-08-09,7,32,7,8,1,0,1,12,6,2,0,5,0,0,10,0,0,0,157,2.0,0.25,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,6.0,8.0,0.05555555555555555,0.15,0.20555555555555555
김민혁,64004,2020-09-02,4,18,1,1,0,0,0,1,0,0,0,2,0,0,3,1,0,0,67,0.0,0.05555555555555555,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,0.2,0.21875,0.41875
김민혁,64004,2020-09-26,5,30,3,5,1,0,0,6,3,2,1,1,1,0,7,1,1,0,119,1.0,0.16666666666666666,4.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,9.0,8.0,0.36363636363636365,0.23076923076923078,0.5944055944055944
김민혁,64004,2020-10-20,2,11,1,1,0,0,1,4,3,0,0,1,1,0,2,0,0,0,48,2.0,0.09090909090909091,1.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0
김민혁,64004,2021-04-18,9,42,8,13,0,1,0,15,4,2,0,6,0,0,11,0,0,0,194,6.0,0.30952380952380953,0.0,3.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,9.0,7.0,0.2222222222222222,0.5,0.7222222222222222
김민혁,64004,2021-05-12,3,9,2,2,0,0,0,2,0,0,0,4,1,0,1,1,1,0,53,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.2222222222222222,0.3,0.5222222222222221
김병희,64014,2021-04-18,4,13,9,6,2,0,2,14,7,3,0,8,0,0,4,0,0,0,91,3.0,0.46153846153846156,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,6.0,5.0,0.38461538461538464,0.3548387096774194,0.7394540942928041
김병희,64014,2021-05-12,8,26,3,6,1,0,1,10,2,0,0,3,2,0,9,0,0,0,126,4.0,0.23076923076923078,0.0,3.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,6.0,7.0,0.75,0.4,1.15
